x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
-5.263993,-0.051911,0.562876,0.817624,-0.024747,-0.002666,2.970844
-5.017889,-0.058083,0.533637,0.766363,-0.024279,0.006467,3.059475
-4.771816,-0.063862,0.535852,0.763348,-0.021179,0.018699,3.163226
-4.525444,-0.068514,0.518077,0.754123,-0.014474,0.035666,3.284183
-4.278521,-0.071003,0.477076,0.727024,-0.003939,0.049611,3.424461
-4.030977,-0.070462,0.497981,0.772919,0.008852,0.053735,3.586128
-3.782900,-0.066616,0.529183,0.838717,0.022060,0.052884,3.770413
-3.534980,-0.059518,0.530278,0.881822,0.033824,0.042078,3.974665
-3.287838,-0.049864,0.556225,0.956175,0.042415,0.027400,4.195255
-3.041906,-0.038592,0.574152,1.025848,0.046011,0.001701,4.428352
-2.797203,-0.027274,0.561028,1.049172,0.043848,-0.019391,4.670192
-2.552710,-0.017128,0.590110,1.109890,0.038613,-0.023319,4.917303
-2.307574,-0.008358,0.576600,1.120100,0.032737,-0.024566,5.166122
-2.061567,-0.001044,0.555821,1.111879,0.026901,-0.022857,5.413054
-1.814630,0.004906,0.567695,1.124905,0.021414,-0.021593,5.654459
-1.566923,0.009550,0.527945,1.092355,0.015706,-0.024478,5.886611
-1.318508,0.012699,0.515299,1.084701,0.009564,-0.024956,6.105801
-1.069246,0.014310,0.521494,1.078506,0.003890,-0.020579,6.308501
-0.819065,0.014641,0.537866,1.062134,-0.000548,-0.014920,6.491836
-0.568019,0.014035,0.559173,1.034327,-0.003517,-0.008759,6.653082
-0.316201,0.012873,0.574583,0.990317,-0.005136,-0.004112,6.789532
-0.063757,0.011445,0.620379,0.962421,-0.006502,-0.006709,6.898513
0.189200,0.009586,0.613222,0.869778,-0.007996,-0.005108,6.978181
0.442602,0.007396,0.602002,0.792798,-0.009096,-0.003574,7.030236
0.696339,0.004973,0.597103,0.742097,-0.009448,0.000796,7.057425
0.950283,0.002600,0.525620,0.648880,-0.006733,0.020596,7.062553
1.204030,0.001555,0.489570,0.616130,-0.000128,0.031538,7.048397
1.457088,0.002535,0.503352,0.655948,0.007814,0.031252,7.017671
1.709260,0.005503,0.554984,0.754916,0.015185,0.027186,6.973074
1.960527,0.010180,0.568886,0.836614,0.020083,0.011723,6.916345
2.211240,0.015585,0.572854,0.928646,0.017795,-0.030063,6.845647
2.461411,0.019094,0.577122,1.023378,0.013721,-0.002440,6.759497
2.710570,0.022437,0.559084,1.062316,0.014516,0.008851,6.657516
2.959013,0.026318,0.576212,1.123388,0.013240,-0.019162,6.537884
3.207203,0.029013,0.552080,1.130520,0.006942,-0.031571,6.398816
3.455421,0.029764,0.499721,1.100279,-0.001156,-0.033596,6.240171
3.704234,0.028439,0.499608,1.109592,-0.006059,-0.005870,6.061384
3.953979,0.026743,0.519703,1.133697,0.001737,0.067924,5.861995
4.205033,0.029309,0.538245,1.161755,0.030669,0.161862,5.641916
4.457468,0.042189,0.538255,1.156745,0.079406,0.223491,5.400202
4.710541,0.069534,0.535507,1.133893,0.147079,0.307319,5.136091
