x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
-10.513751,-0.471791,1.079610,0.713390,-1.457670,0.208772,3.454353
-10.480557,-0.710363,1.087323,0.708877,-1.408381,0.200702,3.502230
-10.435870,-0.947088,1.088644,0.673756,-1.361137,0.191732,3.556075
-10.380304,-1.181503,1.116169,0.640431,-1.315956,0.183652,3.615038
-10.314481,-1.413064,1.132392,0.576108,-1.272196,0.180264,3.678267
-10.238837,-1.641107,1.167809,0.523291,-1.228794,0.181333,3.744910
-10.153594,-1.865005,1.203716,0.470184,-1.185124,0.183456,3.814117
-10.058930,-2.084222,1.223909,0.409191,-1.141017,0.186166,3.885036
-9.955001,-2.298278,1.281583,0.394517,-1.096542,0.187686,3.956818
-9.841962,-2.506890,1.335034,0.391866,-1.052380,0.184519,4.028612
-9.720138,-2.709986,1.383459,0.398341,-1.009416,0.178373,4.099697
-9.590055,-2.907459,1.408851,0.398649,-0.967829,0.173488,4.169868
-9.452205,-3.099139,1.359808,0.339392,-0.927541,0.167388,4.239052
-9.306678,-3.285488,1.347024,0.337476,-0.890632,0.144630,4.307169
-9.154313,-3.467392,1.369595,0.382705,-0.858304,0.128079,4.374144
-8.996057,-3.645057,1.314716,0.362284,-0.829564,0.113627,4.439902
-8.832661,-3.818789,1.290983,0.379317,-0.803990,0.100928,4.504368
-8.664784,-3.988882,1.231892,0.368508,-0.781152,0.090244,4.567468
-8.492938,-4.155639,1.195737,0.385563,-0.760801,0.079766,4.629124
-8.317597,-4.319397,1.153016,0.397584,-0.742724,0.070970,4.689264
-8.139187,-4.480417,1.110423,0.410277,-0.726573,0.063456,4.747810
-7.958029,-4.638969,1.060753,0.416247,-0.712150,0.056372,4.804689
-7.774367,-4.795356,1.044103,0.456297,-0.699201,0.050981,4.859823
-7.588364,-4.949829,1.013865,0.484235,-0.686696,0.052472,4.913139
-7.400008,-5.102255,0.967724,0.494476,-0.673362,0.057589,4.964561
-7.209155,-5.252339,0.957763,0.531537,-0.658794,0.062381,5.014013
-7.015578,-5.399870,0.933763,0.546537,-0.643202,0.065703,5.061420
-6.819076,-5.544716,0.903607,0.547893,-0.627052,0.066629,5.106708
-6.619675,-5.686746,0.912476,0.590124,-0.610394,0.069542,5.149800
-6.417562,-5.825577,0.848154,0.576846,-0.592348,0.077747,5.190621
-6.212777,-5.960572,0.849921,0.625279,-0.571806,0.089770,5.229097
-6.005017,-6.091058,0.826762,0.632338,-0.548675,0.098764,5.265151
-5.793993,-6.216568,0.825657,0.642243,-0.523505,0.106268,5.298709
-5.579564,-6.336640,0.800789,0.609711,-0.496606,0.112674,5.329694
-5.361720,-6.450818,0.781740,0.565660,-0.468003,0.120020,5.358033
-5.140545,-6.558545,0.806693,0.555107,-0.437244,0.130182,5.383649
-4.916147,-6.659087,0.766929,0.476971,-0.403478,0.144581,5.406467
-4.688513,-6.751517,0.751831,0.435269,-0.366314,0.158033,5.426413
-4.457638,-6.834984,0.628581,0.294019,-0.326055,0.170040,5.443411
-4.223625,-6.908706,0.550562,0.214538,-0.283425,0.177401,5.457385
-3.986502,-6.972210,0.615209,0.289691,-0.241853,0.161261,5.468260
-3.746681,-7.026360,0.667383,0.358017,-0.204555,0.142273,5.475961
-3.504746,-7.072154,0.757695,0.472205,-0.171866,0.123336,5.480413
-3.261180,-7.110632,0.744558,0.487842,-0.143734,0.104819,5.481540
-3.016153,-7.142869,0.774087,0.554113,-0.121073,0.078625,5.479267
-2.769921,-7.170403,0.797593,0.626807,-0.103971,0.059684,5.473519
-2.523516,-7.194274,0.828890,0.676310,-0.088482,0.065555,5.464221
-2.277326,-7.214102,0.831090,0.666310,-0.073295,0.057326,5.451296
-2.031106,-7.230430,0.827307,0.634193,-0.060168,0.049060,5.434671
-1.784898,-7.243767,0.845455,0.610045,-0.049255,0.039447,5.414269
-1.538728,-7.254702,0.839245,0.555555,-0.040690,0.030098,5.390015
-1.292852,-7.263799,0.812290,0.487710,-0.033717,0.026605,5.361835
-1.047566,-7.271269,0.823405,0.477995,-0.027438,0.024563,5.329652
-0.802867,-7.277246,0.871902,0.507698,-0.021895,0.020705,5.293392
-0.558656,-7.281975,0.878594,0.499006,-0.017289,0.017002,5.252979
-0.314898,-7.285684,0.845293,0.454707,-0.013468,0.014327,5.208338
-0.071413,-7.288538,0.850814,0.449886,-0.010566,0.009490,5.159394
0.172051,-7.290829,0.907369,0.491131,0.063317,0.599370,5.106071
