x_m,y_m,w_tr_right_m,w_tr_left_m
-0.163123,6.800000,1.3000,1.3000
-0.161674,6.750000,1.3000,1.3000
-0.160222,6.700000,1.3000,1.3000
-0.157794,6.650000,1.3000,1.3000
-0.155268,6.600000,1.3000,1.3000
-0.152654,6.550000,1.3000,1.3000
-0.149959,6.500000,1.3500,1.3500
-0.147192,6.450000,1.3500,1.3500
-0.144362,6.400000,1.3500,1.3500
-0.141476,6.350000,1.3500,1.3500
-0.138544,6.300000,1.3500,1.3500
-0.135574,6.250000,1.3500,1.3500
-0.132574,6.200000,1.3500,1.3500
-0.129553,6.150000,1.3500,1.3500
-0.126519,6.100000,1.3500,1.3500
-0.123481,6.050000,1.3492,1.3492
-0.120447,6.000000,1.3394,1.3394
-0.117426,5.950000,1.3295,1.3295
-0.114426,5.900000,1.3197,1.3197
-0.111456,5.850000,1.3098,1.3098
-0.108524,5.800000,1.3000,1.3000
-0.105638,5.750000,1.3000,1.3000
-0.103678,5.700000,1.3000,1.3000
-0.101670,5.650000,1.3000,1.3000
-0.099625,5.600000,1.3500,1.3500
-0.097554,5.550000,1.3500,1.3500
-0.095470,5.500000,1.3500,1.3500
-0.093382,5.450000,1.3500,1.3500
-0.091303,5.400000,1.3500,1.3500
-0.089244,5.350000,1.3500,1.3500
-0.087216,5.300000,1.3500,1.3500
-0.085230,5.250000,1.3500,1.3500
-0.083298,5.200000,1.3500,1.3500
-0.081431,5.150000,1.3500,1.3500
-0.079640,5.100000,1.3500,1.3500
-0.077937,5.050000,1.3492,1.3492
-0.075348,5.000000,1.3394,1.3394
-0.072752,4.950000,1.3295,1.3295
-0.070157,4.900000,1.3197,1.3197
-0.067573,4.850000,1.3098,1.3098
-0.065006,4.800000,1.3000,1.3000
-0.062467,4.750000,1.3000,1.3000
-0.059962,4.700000,1.3000,1.3000
-0.057502,4.650000,1.3000,1.3000
-0.055094,4.600000,1.3000,1.3000
-0.052746,4.550000,1.3000,1.3000
-0.050468,4.500000,1.3000,1.3000
-0.048267,4.450000,1.3500,1.3500
-0.046153,4.400000,1.3500,1.3500
-0.044133,4.350000,1.3500,1.3500
-0.042216,4.300000,1.3500,1.3500
-0.041281,4.250000,1.3500,1.3500
-0.040354,4.200000,1.3500,1.3500
-0.039448,4.150000,1.3500,1.3500
-0.038572,4.100000,1.3500,1.3500
-0.037738,4.050000,1.3492,1.3492
-0.035974,4.000000,1.3394,1.3394
-0.034157,3.950000,1.3295,1.3295
-0.032297,3.900000,1.3197,1.3197
-0.030401,3.850000,1.3098,1.3098
-0.028479,3.800000,1.3000,1.3000
-0.026538,3.750000,1.3000,1.3000
-0.024588,3.700000,1.3000,1.3000
-0.022635,3.650000,1.3000,1.3000
-0.020690,3.600000,1.3000,1.3000
-0.018761,3.550000,1.3000,1.3000
-0.016855,3.500000,1.3000,1.3000
-0.014982,3.450000,1.3000,1.3000
-0.013150,3.400000,1.3000,1.3000
-0.011368,3.350000,1.3000,1.3000
-0.009643,3.300000,1.3000,1.3000
-0.007984,3.250000,1.3000,1.3000
-0.006401,3.200000,1.3000,1.3000
-0.005771,3.150000,1.3000,1.3000
-0.005121,3.100000,1.2992,1.2992
-0.004463,3.050000,1.2894,1.2894
-0.002823,3.000000,1.2795,1.2795
-0.001079,2.950000,1.2697,1.2697
0.000758,2.900000,1.3098,1.3098
0.002682,2.850000,1.3000,1.3000
0.004684,2.800000,1.3000,1.3000
0.006754,2.750000,1.3000,1.3000
0.008886,2.700000,1.3000,1.3000
0.011070,2.650000,1.3000,1.3000
0.013297,2.600000,1.3000,1.3000
0.015560,2.550000,1.3000,1.3000
0.017849,2.500000,1.3000,1.3000
0.020157,2.450000,1.3000,1.3000
0.022475,2.400000,1.3000,1.3000
0.024795,2.350000,1.3000,1.3000
0.027107,2.300000,1.3000,1.3000
0.029403,2.250000,1.3000,1.3000
0.030806,2.200000,1.3000,1.3000
0.032288,2.150000,1.3000,1.3000
0.033837,2.100000,1.2992,1.2992
0.035443,2.050000,1.2894,1.2894
0.037094,2.000000,1.2795,1.2795
0.038779,1.950000,1.2697,1.2697
0.040486,1.900000,1.2598,1.2598
0.042205,1.850000,1.2500,1.2500
0.043924,1.800000,1.2500,1.2500
0.045631,1.750000,1.2500,1.2500
0.047316,1.700000,1.2500,1.2500
0.049952,1.650000,1.2500,1.2500
0.052660,1.600000,1.3000,1.3000
0.055431,1.550000,1.3000,1.3000
0.058257,1.500000,1.3000,1.3000
0.061130,1.450000,1.3000,1.3000
0.064041,1.400000,1.3000,1.3000
0.066981,1.350000,1.3000,1.3000
0.069943,1.300000,1.3000,1.3000
0.072918,1.250000,1.3000,1.3000
0.075026,1.200000,1.3000,1.3000
0.077242,1.150000,1.2992,1.2992
0.079554,1.100000,1.2894,1.2894
0.081951,1.050000,1.2795,1.2795
0.084421,1.000000,1.2697,1.2697
0.086953,0.950000,1.2598,1.2598
0.089536,0.900000,1.2500,1.2500
0.092159,0.850000,1.2500,1.2500
0.094809,0.800000,1.2500,1.2500
0.097477,0.750000,1.2500,1.2500
0.100151,0.700000,1.3000,1.3000
0.102818,0.650000,1.3000,1.3000
0.105469,0.600000,1.3000,1.3000
0.108092,0.550000,1.3000,1.3000
0.110675,0.500000,1.3000,1.3000
0.113207,0.450000,1.3000,1.3000
0.115677,0.400000,1.3000,1.3000
0.118074,0.350000,1.3000,1.3000
0.120386,0.300000,1.3000,1.3000
0.122602,0.250000,1.3000,1.3000
0.125695,0.200000,1.2992,1.2992
0.128786,0.150000,1.2894,1.2894
0.131868,0.100000,1.2795,1.2795
0.134932,0.050000,1.2697,1.2697
0.137968,-0.000000,1.2598,1.2598
0.140970,-0.050000,1.2500,1.2500
0.143927,-0.100000,1.2500,1.2500
0.146832,-0.150000,1.2500,1.2500
0.149677,-0.200000,1.2500,1.2500
0.152452,-0.250000,1.3000,1.3000
0.155150,-0.300000,1.3000,1.3000
0.157762,-0.350000,1.3000,1.3000
0.160279,-0.400000,1.3000,1.3000
0.162692,-0.450000,1.3000,1.3000
0.164995,-0.500000,1.3000,1.3000
0.167177,-0.550000,1.3000,1.3000
0.169231,-0.600000,1.3000,1.3000
0.171148,-0.650000,1.3000,1.3000
0.172919,-0.700000,1.3000,1.3000
0.173666,-0.750000,1.2992,1.2992
0.174363,-0.800000,1.2894,1.2894
0.174997,-0.850000,1.2795,1.2795
0.176542,-0.900000,1.2697,1.2697
0.178120,-0.950000,1.2598,1.2598
0.179722,-1.000000,1.2500,1.2500
0.181340,-1.050000,1.2500,1.2500
0.182964,-1.100000,1.2500,1.2500
0.184587,-1.150000,1.2500,1.2500
0.186200,-1.200000,1.2500,1.2500
0.187795,-1.250000,1.2500,1.2500
0.189363,-1.300000,1.2500,1.2500
0.190896,-1.350000,1.2500,1.2500
0.192385,-1.400000,1.2500,1.2500
0.193822,-1.450000,1.2500,1.2500
0.195198,-1.500000,1.2500,1.2500
0.196504,-1.550000,1.2500,1.2500
0.197734,-1.600000,1.2500,1.2500
0.198006,-1.650000,1.2500,1.2500
0.198296,-1.700000,1.2500,1.2500
0.198592,-1.750000,1.2492,1.2492
0.198881,-1.800000,1.2394,1.2394
0.200139,-1.850000,1.2795,1.2795
0.201485,-1.900000,1.2697,1.2697
0.202912,-1.950000,1.2598,1.2598
0.203540,-2.000000,1.2500,1.2500
0.204344,-2.050000,1.2500,1.2500
0.205312,-2.100000,1.2500,1.2500
0.205562,-2.150000,1.2500,1.2500
0.205194,-2.200000,1.2500,1.2500
0.204307,-2.250000,1.2500,1.2500
0.202994,-2.300000,1.2500,1.2500
0.201348,-2.350000,1.2500,1.2500
0.199457,-2.400870,1.2000,1.2000
0.197408,-2.452499,1.2000,1.2000
0.195284,-2.503907,1.2000,1.2000
0.193165,-2.555971,1.2000,1.2000
0.191129,-2.608585,1.2000,1.2000
0.189250,-2.661645,1.2000,1.2000
0.187602,-2.714181,1.2000,1.2000
0.186253,-2.767078,1.1992,1.1992
0.185269,-2.820237,1.1894,1.1894
0.185699,-2.873565,1.1795,1.1795
0.186736,-2.926099,1.1697,1.1697
0.188440,-2.978732,1.1598,1.1598
0.190870,-3.031376,1.1500,1.1500
0.194081,-3.083943,1.1500,1.1500
0.198124,-3.136352,1.1500,1.1500
0.203050,-3.187650,1.2000,1.2000
0.208905,-3.238742,1.2000,1.2000
0.215732,-3.289551,1.2000,1.2000
0.223573,-3.340002,1.2000,1.2000
0.232466,-3.390022,1.2000,1.2000
0.242445,-3.439542,1.2000,1.2000
0.253545,-3.488497,1.2500,1.2500
0.265793,-3.535951,1.2500,1.2500
0.279218,-3.582828,1.2500,1.2500
0.293842,-3.629064,1.2500,1.2500
0.309688,-3.674604,1.3000,1.3000
0.326773,-3.719391,1.2992,1.2992
0.345113,-3.763373,1.2894,1.2894
0.364721,-3.806501,1.3295,1.3295
0.385607,-3.848729,1.3295,1.3295
0.407778,-3.890012,1.3697,1.3697
0.431237,-3.931180,1.3598,1.3598
0.455987,-3.971213,1.4000,1.4000
0.482026,-4.010079,1.4000,1.4000
0.509350,-4.047747,1.4500,1.4500
0.537951,-4.084191,1.4500,1.4500
0.567820,-4.119388,1.5000,1.5000
0.598944,-4.154185,1.5000,1.5000
0.631308,-4.187583,1.5098,1.5098
0.664893,-4.219569,1.5195,1.5195
0.699678,-4.250133,1.5594,1.5594
0.735639,-4.279269,1.5292,1.5292
0.772749,-4.307842,1.5389,1.5389
0.810979,-4.334869,1.5088,1.5088
0.850296,-4.360354,1.5184,1.5184
0.890664,-4.384304,1.5184,1.5184
0.932046,-4.407600,1.5281,1.5281
0.974401,-4.429272,1.4980,1.4980
1.018669,-4.449339,1.4780,1.4780
1.063937,-4.468691,1.4980,1.4980
1.110158,-4.487243,1.4780,1.4780
1.157282,-4.504910,1.5181,1.5181
1.206127,-4.521619,1.5083,1.5083
1.255657,-4.537297,1.4984,1.4984
1.305817,-4.551879,1.5386,1.5386
1.357418,-4.565307,1.5288,1.5288
1.409419,-4.577527,1.5189,1.5189
1.462628,-4.588491,1.5091,1.5091
1.516871,-4.598156,1.4992,1.4992
1.571103,-4.606486,1.5394,1.5394
1.626130,-4.613449,1.5295,1.5295
