x_m,y_m,w_tr_right_m,w_tr_left_m
5.243460,-6.296083,1.3000,1.3000
5.293460,-6.291894,1.2992,1.2992
5.343460,-6.287634,1.2894,1.2894
5.393460,-6.283320,1.2795,1.2795
5.443460,-6.279840,1.2697,1.2697
5.493460,-6.276228,1.2598,1.2598
5.543460,-6.272505,1.2500,1.2500
5.593460,-6.268690,1.3000,1.3000
5.643460,-6.264803,1.3000,1.3000
5.693460,-6.260864,1.3000,1.3000
5.743460,-6.256892,1.3000,1.3000
5.793460,-6.253778,1.3000,1.3000
5.843460,-6.250559,1.3000,1.3000
5.893460,-6.247258,1.3000,1.3000
5.943460,-6.243898,1.3000,1.3000
5.993460,-6.239517,1.3000,1.3000
6.043460,-6.235005,1.3000,1.3000
6.093460,-6.230380,1.3000,1.3000
6.143460,-6.226535,1.3000,1.3000
6.193460,-6.222505,1.2992,1.2992
6.243460,-6.218315,1.3394,1.3394
6.293460,-6.213986,1.3295,1.3295
6.343460,-6.209542,1.3197,1.3197
6.393460,-6.205004,1.3098,1.3098
6.443460,-6.200396,1.3000,1.3000
6.493460,-6.195739,1.3000,1.3000
6.543460,-6.190073,1.3000,1.3000
6.593460,-6.184287,1.3000,1.3000
6.643460,-6.179270,1.3000,1.3000
6.693460,-6.174062,1.3000,1.3000
6.743460,-6.168684,1.3500,1.3500
6.793460,-6.163159,1.3500,1.3500
6.843460,-6.157510,1.3500,1.3500
6.893460,-6.151760,1.3492,1.3492
6.943460,-6.145930,1.3394,1.3394
6.993460,-6.140044,1.3295,1.3295
7.043460,-6.134123,1.3197,1.3197
7.093460,-6.129062,1.3098,1.3098
7.143460,-6.123900,1.3000,1.3000
7.193460,-6.118664,1.3394,1.3394
7.243460,-6.113378,1.3492,1.3492
7.293460,-6.107084,1.3500,1.3500
7.343460,-6.100674,1.3500,1.3500
7.393460,-6.095040,1.3500,1.3500
7.443460,-6.089225,1.3500,1.3500
7.493460,-6.083253,1.3492,1.3492
7.543460,-6.077149,1.3394,1.3394
7.593460,-6.070940,1.3295,1.3295
7.643460,-6.064650,1.3295,1.3295
7.693460,-6.059175,1.3394,1.3394
7.743460,-6.053559,1.3492,1.3492
7.793460,-6.047831,1.3500,1.3500
7.843460,-6.042017,1.3500,1.3500
7.893460,-6.036147,1.3500,1.3500
7.943460,-6.030248,1.3492,1.3492
7.993460,-6.023365,1.3394,1.3394
8.043460,-6.016393,1.3000,1.3000
8.093460,-6.009358,1.3098,1.3098
8.143460,-6.002284,1.3197,1.3197
8.193460,-5.996068,1.3295,1.3295
8.243460,-5.989753,1.3394,1.3394
8.293460,-5.983368,1.3492,1.3492
8.343460,-5.976940,1.3500,1.3500
8.393460,-5.970498,1.3000,1.3000
8.443460,-5.964940,1.3000,1.3000
8.493460,-5.959313,1.3000,1.3000
8.543460,-5.953648,1.3000,1.3000
8.593460,-5.946991,1.3000,1.3000
8.643460,-5.940241,1.3098,1.3098
8.693460,-5.934296,1.3197,1.3197
8.743460,-5.928203,1.3295,1.3295
8.793460,-5.921993,1.3394,1.3394
8.843460,-5.915697,1.2992,1.2992
8.893460,-5.909345,1.3000,1.3000
8.943460,-5.902970,1.3000,1.3000
8.993460,-5.897472,1.3000,1.3000
9.043460,-5.890915,1.3000,1.3000
9.093460,-5.884202,1.3000,1.3000
9.143460,-5.878234,1.3000,1.3000
9.193460,-5.872059,1.3098,1.3098
9.243460,-5.866583,1.2697,1.2697
9.293460,-5.860856,1.2795,1.2795
9.343460,-5.854916,1.2894,1.2894
9.393460,-5.849670,1.2992,1.2992
9.443460,-5.844172,1.3000,1.3000
9.493460,-5.838348,1.3000,1.3000
9.543460,-5.832993,1.3000,1.3000
9.593460,-5.827166,1.3000,1.3000
9.643460,-5.821777,1.3000,1.3000
9.693460,-5.815889,1.2697,1.2697
9.743460,-5.810416,1.2795,1.2795
9.793460,-5.805292,1.2894,1.2894
9.843460,-5.799470,1.2992,1.2992
9.893460,-5.792884,1.3000,1.3000
9.943460,-5.786458,1.3000,1.3000
9.993460,-5.780128,1.2992,1.2992
10.043460,-5.773839,1.2894,1.2894
10.093460,-5.767535,1.2795,1.2795
10.143460,-5.761163,1.2894,1.2894
10.193460,-5.753689,1.2992,1.2992
10.244330,-5.745935,1.2984,1.2984
10.295089,-5.737853,1.2886,1.2886
10.346609,-5.729401,1.2788,1.2788
10.397912,-5.720536,1.2984,1.2984
10.449872,-5.711221,1.3083,1.3083
10.501516,-5.701421,1.2984,1.2984
10.553720,-5.691102,1.2886,1.2886
10.606381,-5.680236,1.2788,1.2788
10.658531,-5.668796,1.2984,1.2984
10.711052,-5.655773,1.3083,1.3083
10.763847,-5.642012,1.2984,1.2984
10.816822,-5.627494,1.2886,1.2886
10.869884,-5.612199,1.2886,1.2886
10.922946,-5.596113,1.2984,1.2984
10.975050,-5.579222,1.3083,1.3083
11.027095,-5.561516,1.2783,1.2783
11.078997,-5.542989,1.2984,1.2984
11.130677,-5.523636,1.3083,1.3083
11.182057,-5.502471,1.2783,1.2783
11.233061,-5.480363,1.2984,1.2984
11.282747,-5.457313,1.2583,1.2583
11.332029,-5.433327,1.2783,1.2783
11.380836,-5.408410,1.2583,1.2583
11.429103,-5.382572,1.2783,1.2783
11.476765,-5.354842,1.2583,1.2583
11.523763,-5.326103,1.2783,1.2783
11.570038,-5.296370,1.2583,1.2583
11.614666,-5.265662,1.2384,1.2384
11.658574,-5.233999,1.2583,1.2583
11.701712,-5.201406,1.2384,1.2384
11.744030,-5.166925,1.2288,1.2288
11.785481,-5.131452,1.2288,1.2288
11.826022,-5.095019,1.2191,1.2191
11.865611,-5.057657,1.2094,1.2094
11.904210,-5.019401,1.1997,1.1997
11.940914,-4.980289,1.1997,1.1997
11.976673,-4.940363,1.1900,1.1900
12.012323,-4.899667,1.1900,1.1900
12.046854,-4.858246,1.1900,1.1900
12.080241,-4.816150,1.1598,1.1598
12.112464,-4.772448,1.1900,1.1900
12.143503,-4.728061,1.1900,1.1900
12.173344,-4.683044,1.1598,1.1598
12.201974,-4.637456,1.1598,1.1598
12.229382,-4.591357,1.1297,1.1297
12.256432,-4.543825,1.1394,1.1394
12.282139,-4.495796,1.1092,1.1092
12.306502,-4.447335,1.1189,1.1189
12.330397,-4.398511,1.0888,1.0888
12.352850,-4.349397,1.0984,1.0984
12.373872,-4.299082,1.0886,1.0886
12.394350,-4.248513,1.0984,1.0984
12.413320,-4.197765,1.0886,1.0886
12.431676,-4.146920,1.0788,1.0788
12.449333,-4.096062,1.0984,1.0984
12.465343,-4.045275,1.0886,1.0886
12.480614,-3.993666,1.0788,1.0788
12.494205,-3.942192,1.1189,1.1189
12.507032,-3.890946,1.1091,1.1091
12.519033,-3.839038,1.0992,1.0992
12.529283,-3.787432,1.0894,1.0894
12.538711,-3.735241,1.0795,1.0795
12.547270,-3.682564,1.1197,1.1197
12.554917,-3.630481,1.1098,1.1098
12.561616,-3.578109,1.1000,1.1000
12.567335,-3.526417,1.1000,1.1000
12.572050,-3.474525,1.1000,1.1000
12.575739,-3.422421,1.1000,1.1000
12.578391,-3.371079,1.1098,1.1098
12.579994,-3.318749,1.1295,1.1295
12.580548,-3.267390,1.1394,1.1394
12.580055,-3.215252,1.1492,1.1492
12.578523,-3.163310,1.1591,1.1591
12.575966,-3.111550,1.1689,1.1689
12.572404,-3.060078,1.1788,1.1788
12.567863,-3.008995,1.1886,1.1886
12.562374,-2.958291,1.1984,1.1984
12.555973,-2.907083,1.2083,1.2083
12.548702,-2.856343,1.2384,1.2384
12.540610,-2.805186,1.1984,1.1984
12.531751,-2.753710,1.2083,1.2083
12.521199,-2.702879,1.2384,1.2384
12.509886,-2.651804,1.2583,1.2583
12.496896,-2.601446,1.2783,1.2783
12.483169,-2.550912,1.2686,1.2686
12.467798,-2.501163,1.2988,1.2988
12.451731,-2.451301,1.3181,1.3181
12.434068,-2.402284,1.3084,1.3084
12.414784,-2.353213,1.3386,1.3386
12.394837,-2.304171,1.3688,1.3688
12.373340,-2.255239,1.3591,1.3591
12.350278,-2.207365,1.3892,1.3892
12.325637,-2.159641,1.3795,1.3795
12.299408,-2.112144,1.4097,1.4097
12.271583,-2.064944,1.4000,1.4000
12.243143,-2.018981,1.4000,1.4000
12.213220,-1.973339,1.4000,1.4000
12.181817,-1.928086,1.4000,1.4000
12.148941,-1.883284,1.4398,1.4398
12.114602,-1.839865,1.4398,1.4398
12.078814,-1.796904,1.4398,1.4398
12.042576,-1.754460,1.4495,1.4495
12.005038,-1.712588,1.4894,1.4894
11.966226,-1.671339,1.4592,1.4592
11.926166,-1.631634,1.4689,1.4689
11.884888,-1.592538,1.4786,1.4786
11.842423,-1.554096,1.4883,1.4883
11.798808,-1.516353,1.5281,1.5281
11.755065,-1.479349,1.4980,1.4980
11.710368,-1.443124,1.5184,1.5184
11.664763,-1.408581,1.5281,1.5281
11.618300,-1.374773,1.4980,1.4980
11.571031,-1.341731,1.5184,1.5184
11.523011,-1.309485,1.5281,1.5281
11.474297,-1.278062,1.4980,1.4980
11.424952,-1.247487,1.5280,1.5280
11.376022,-1.218649,1.5378,1.5378
11.326707,-1.190587,1.5280,1.5280
11.276094,-1.163318,1.5378,1.5378
11.225125,-1.136857,1.5280,1.5280
11.173876,-1.111219,1.5378,1.5378
11.122424,-1.086411,1.5280,1.5280
11.070849,-1.063313,1.5378,1.5378
11.019235,-1.040946,1.5280,1.5280
10.967668,-1.019314,1.5680,1.5680
10.916237,-0.998418,1.5378,1.5378
10.864048,-0.978259,1.5280,1.5280
10.812065,-0.958830,1.5378,1.5378
10.760382,-0.940126,1.5280,1.5280
10.708111,-0.923006,1.5181,1.5181
10.656220,-0.906476,1.5378,1.5378
10.604810,-0.890523,1.5280,1.5280
10.552998,-0.875132,1.5181,1.5181
10.501759,-0.860285,1.5000,1.5000
10.450213,-0.845959,1.5098,1.5098
10.398352,-0.832132,1.5181,1.5181
10.347153,-0.818776,1.4795,1.4795
10.295739,-0.806732,1.4894,1.4894
10.245089,-0.794986,1.4992,1.4992
10.194330,-0.783505,1.5000,1.5000
10.143460,-0.772254,1.4980,1.4980
10.093460,-0.761194,1.4598,1.4598
10.043460,-0.750286,1.4697,1.4697
9.993460,-0.740469,1.4795,1.4795
9.943460,-0.730829,1.4894,1.4894
9.893460,-0.721321,1.4780,1.4780
9.843460,-0.711894,1.4500,1.4500
9.793460,-0.703367,1.4500,1.4500
9.743460,-0.694703,1.4500,1.4500
9.693460,-0.685846,1.4598,1.4598
9.643460,-0.677723,1.4681,1.4681
9.593460,-0.669407,1.4295,1.4295
9.543460,-0.661821,1.4394,1.4394
9.493460,-0.654034,1.4492,1.4492
9.443460,-0.645983,1.4500,1.4500
9.393460,-0.638585,1.4500,1.4500
9.343460,-0.630905,1.4500,1.4500
9.293460,-0.623743,1.4484,1.4484
9.243460,-0.617030,1.4197,1.4197
9.193460,-0.609827,1.4295,1.4295
9.143460,-0.603046,1.4394,1.4394
9.093460,-0.596729,1.4492,1.4492
9.043460,-0.589935,1.4492,1.4492
8.993460,-0.583573,1.4394,1.4394
8.943460,-0.576699,1.4295,1.4295
8.893460,-0.570218,1.4098,1.4098
8.843460,-0.563183,1.4197,1.4197
8.793460,-0.556499,1.4295,1.4295
8.743460,-0.549214,1.4394,1.4394
8.693460,-0.542230,1.4394,1.4394
8.643460,-0.536448,1.4295,1.4295
8.593460,-0.530917,1.4197,1.4197
8.543460,-0.524687,1.4098,1.4098
8.493460,-0.518659,1.4000,1.4000
8.443460,-0.512864,1.4000,1.4000
8.393460,-0.507333,1.4098,1.4098
8.343460,-0.501113,1.4197,1.4197
8.293460,-0.495101,1.4197,1.4197
8.243460,-0.489327,1.4098,1.4098
8.193460,-0.483819,1.4000,1.4000
8.143460,-0.478489,1.3992,1.3992
8.093460,-0.473253,1.3894,1.3894
8.043460,-0.468138,1.4000,1.4000
7.993460,-0.463173,1.4000,1.4000
7.943460,-0.458386,1.4098,1.4098
7.893460,-0.452821,1.4000,1.4000
7.843460,-0.447373,1.4000,1.4000
7.793460,-0.442067,1.3992,1.3992
7.743460,-0.436929,1.3894,1.3894
7.693460,-0.431985,1.3795,1.3795
7.643460,-0.427260,1.3697,1.3697
7.593460,-0.422665,1.3598,1.3598
7.543460,-0.418110,1.4000,1.4000
7.493460,-0.413622,1.4000,1.4000
7.443460,-0.409226,1.4000,1.4000
7.393460,-0.404947,1.3992,1.3992
7.343460,-0.400811,1.3894,1.3894
7.293460,-0.395858,1.3795,1.3795
7.243460,-0.390981,1.3697,1.3697
7.193460,-0.386204,1.3598,1.3598
7.143460,-0.381547,1.3500,1.3500
7.093460,-0.377035,1.3500,1.3500
7.043460,-0.372689,1.3500,1.3500
6.993460,-0.367548,1.4000,1.4000
6.943460,-0.362502,1.4000,1.4000
6.893460,-0.357570,1.3992,1.3992
6.843460,-0.352772,1.3894,1.3894
6.793460,-0.348128,1.3795,1.3795
6.743460,-0.343658,1.3697,1.3697
6.693460,-0.339381,1.3598,1.3598
6.643460,-0.334333,1.3500,1.3500
6.593460,-0.329401,1.3500,1.3500
6.543460,-0.324602,1.3500,1.3500
6.493460,-0.319952,1.4000,1.4000
6.443460,-0.315469,1.4000,1.4000
6.393460,-0.311169,1.3992,1.3992
6.343460,-0.307070,1.3894,1.3894
6.293460,-0.304058,1.3795,1.3795
6.243460,-0.300185,1.3697,1.3697
6.193460,-0.296338,1.3598,1.3598
6.143460,-0.292532,1.3500,1.3500
6.093460,-0.288786,1.3500,1.3500
6.043460,-0.285116,1.3500,1.3500
5.993460,-0.281540,1.3500,1.3500
5.943460,-0.278073,1.3500,1.3500
5.893460,-0.274734,1.3500,1.3500
5.843460,-0.271538,1.3500,1.3500
5.793460,-0.268504,1.4000,1.4000
5.743460,-0.264663,1.3992,1.3992
5.693460,-0.260900,1.3894,1.3894
5.643460,-0.258099,1.3795,1.3795
5.593460,-0.255292,1.3697,1.3697
5.543460,-0.252496,1.3598,1.3598
5.493460,-0.249728,1.3500,1.3500
5.443460,-0.247006,1.3500,1.3500
5.393460,-0.244346,1.3500,1.3500
5.343460,-0.241765,1.3500,1.3500
5.293460,-0.239280,1.3500,1.3500
5.243460,-0.235923,1.3500,1.3500
5.193460,-0.232579,1.3500,1.3500
5.143460,-0.229262,1.3500,1.3500
5.093460,-0.225986,1.3500,1.3500
5.043460,-0.222765,1.3500,1.3500
4.993460,-0.219613,1.4000,1.4000
4.943460,-0.216545,1.4000,1.4000
4.893460,-0.213574,1.4000,1.4000
4.843460,-0.210714,1.3992,1.3992
4.793460,-0.207980,1.3894,1.3894
4.743460,-0.205386,1.3795,1.3795
4.693460,-0.202946,1.3697,1.3697
4.643460,-0.200674,1.3598,1.3598
4.593460,-0.197599,1.3500,1.3500
4.543460,-0.194604,1.3500,1.3500
4.493460,-0.191699,1.3500,1.3500
4.443460,-0.188896,1.3500,1.3500
4.393460,-0.186205,1.3500,1.3500
4.343460,-0.183639,1.3500,1.3500
4.293460,-0.181209,1.3500,1.3500
4.243460,-0.178925,1.3500,1.3500
4.193460,-0.176799,1.3500,1.3500
4.143460,-0.174843,1.3500,1.3500
4.093460,-0.172084,1.3500,1.3500
4.043460,-0.169399,1.4000,1.4000
3.993460,-0.167667,1.4000,1.4000
3.943460,-0.165916,1.4000,1.4000
3.893460,-0.164156,1.4000,1.4000
3.843460,-0.162399,1.4000,1.4000
3.793460,-0.160656,1.4000,1.4000
3.743460,-0.158939,1.4000,1.4000
3.693460,-0.157258,1.4000,1.4000
3.643460,-0.155625,1.4000,1.4000
3.593460,-0.154052,1.4000,1.4000
3.543460,-0.151565,1.4000,1.4000
3.493460,-0.149042,1.4000,1.4000
3.443460,-0.146493,1.4000,1.4000
3.393460,-0.143925,1.4000,1.4000
3.343460,-0.141347,1.4000,1.4000
3.293460,-0.138768,1.4000,1.4000
3.243460,-0.136196,1.4000,1.4000
3.193460,-0.133639,1.4000,1.4000
3.143460,-0.131107,1.4000,1.4000
3.093460,-0.128607,1.4000,1.4000
3.043460,-0.126148,1.4000,1.4000
2.993460,-0.123738,1.3992,1.3992
2.943460,-0.121387,1.3894,1.3894
2.893460,-0.119101,1.4295,1.4295
2.843460,-0.116891,1.4197,1.4197
2.793460,-0.114763,1.4098,1.4098
2.743460,-0.112728,1.4000,1.4000
2.693460,-0.110793,1.4000,1.4000
2.643460,-0.108966,1.4000,1.4000
2.593460,-0.107257,1.4000,1.4000
2.543460,-0.105674,1.4000,1.4000
2.493460,-0.104224,1.4000,1.4000
2.443460,-0.102917,1.4000,1.4000
2.393460,-0.101762,1.4000,1.4000
2.343460,-0.100766,1.4000,1.4000
2.293460,-0.099938,1.4000,1.4000
2.243460,-0.098302,1.4000,1.4000
2.193460,-0.096733,1.4000,1.4000
2.143460,-0.095238,1.4000,1.4000
2.093460,-0.093823,1.4000,1.4000
2.043460,-0.092491,1.4000,1.4000
1.993460,-0.091251,1.4000,1.4000
1.943460,-0.090106,1.4000,1.4000
1.893460,-0.089063,1.4000,1.4000
1.843460,-0.088127,1.4000,1.4000
1.793460,-0.087305,1.4000,1.4000
1.743460,-0.086601,1.4000,1.4000
1.693460,-0.086021,1.4098,1.4098
1.643460,-0.085571,1.4197,1.4197
1.593460,-0.084272,1.4295,1.4295
1.543460,-0.082997,1.4394,1.4394
1.493460,-0.081749,1.4492,1.4492
1.443460,-0.080531,1.4500,1.4500
1.393460,-0.079345,1.4500,1.4500
1.343460,-0.078194,1.4500,1.4500
1.293460,-0.077082,1.4500,1.4500
1.243460,-0.076010,1.4500,1.4500
1.193460,-0.074983,1.4500,1.4500
1.143460,-0.074002,1.4500,1.4500
1.093460,-0.073070,1.4500,1.4500
1.043460,-0.072190,1.4500,1.4500
0.993460,-0.071366,1.4500,1.4500
0.943460,-0.070599,1.4500,1.4500
0.893460,-0.069894,1.4500,1.4500
0.843460,-0.069251,1.4500,1.4500
0.793460,-0.068676,1.4500,1.4500
0.743460,-0.068169,1.4500,1.4500
0.693460,-0.067734,1.4500,1.4500
0.643460,-0.067374,1.4598,1.4598
0.593460,-0.066222,1.4697,1.4697
0.543460,-0.065262,1.4795,1.4795
0.493460,-0.064494,1.4894,1.4894
0.443460,-0.063918,1.4992,1.4992
0.393460,-0.063533,1.5000,1.5000
0.343460,-0.063341,1.5000,1.5000
0.293460,-0.063341,1.5000,1.5000
0.243460,-0.063533,1.5000,1.5000
0.193460,-0.063918,1.5000,1.5000
0.143460,-0.064494,1.5000,1.5000
0.093460,-0.065262,1.5000,1.5000
0.043460,-0.066222,1.5000,1.5000
-0.006540,-0.067374,1.5000,1.5000
-0.056540,-0.067734,1.5000,1.5000
-0.106540,-0.068169,1.5000,1.5000
-0.156540,-0.068676,1.5000,1.5000
-0.206540,-0.069251,1.5000,1.5000
-0.256540,-0.069894,1.5000,1.5000
-0.306540,-0.070599,1.5000,1.5000
-0.356540,-0.071366,1.5000,1.5000
-0.406540,-0.072190,1.5000,1.5000
-0.456540,-0.073070,1.5000,1.5000
-0.506540,-0.074002,1.5000,1.5000
-0.556540,-0.074112,1.5000,1.5000
-0.606540,-0.074382,1.5000,1.5000
-0.656540,-0.074803,1.5000,1.5000
-0.706540,-0.075372,1.5000,1.5000
-0.756540,-0.076082,1.5098,1.5098
-0.806540,-0.076927,1.5197,1.5197
-0.856540,-0.077902,1.5295,1.5295
-0.906540,-0.079002,1.5394,1.5394
-0.956540,-0.080220,1.5492,1.5492
-1.006540,-0.081551,1.5500,1.5500
-1.056540,-0.082989,1.5500,1.5500
-1.106540,-0.084529,1.5500,1.5500
-1.156540,-0.086165,1.5500,1.5500
-1.206540,-0.087892,1.5500,1.5500
-1.256540,-0.089703,1.5500,1.5500
-1.306540,-0.091593,1.5500,1.5500
-1.356540,-0.092687,1.5500,1.5500
-1.406540,-0.093960,1.5500,1.5500
-1.456540,-0.095403,1.5500,1.5500
-1.506540,-0.097009,1.5500,1.5500
-1.556540,-0.098769,1.5500,1.5500
-1.606540,-0.100675,1.5500,1.5500
-1.656540,-0.102717,1.5500,1.5500
-1.706540,-0.104888,1.5500,1.5500
-1.756540,-0.107180,1.5500,1.5500
-1.806540,-0.108712,1.5500,1.5500
-1.856540,-0.110459,1.5500,1.5500
-1.906540,-0.112409,1.5500,1.5500
-1.956540,-0.114552,1.5500,1.5500
-2.006540,-0.116875,1.5500,1.5500
-2.056540,-0.119368,1.5500,1.5500
-2.106540,-0.122019,1.6000,1.6000
-2.156540,-0.123946,1.6000,1.6000
-2.206540,-0.126121,1.6000,1.6000
-2.256540,-0.128528,1.6000,1.6000
-2.306540,-0.131155,1.6000,1.6000
-2.356540,-0.133986,1.6000,1.6000
-2.406540,-0.137008,1.6000,1.6000
-2.456540,-0.140207,1.5992,1.5992
-2.506540,-0.142697,1.5894,1.5894
-2.556540,-0.145448,1.5795,1.5795
-2.606540,-0.148441,1.5697,1.5697
-2.656540,-0.151661,1.5598,1.5598
-2.706540,-0.155089,1.5500,1.5500
-2.756540,-0.157839,1.5500,1.5500
-2.806540,-0.160876,1.5500,1.5500
-2.856540,-0.164180,1.5500,1.5500
-2.906540,-0.167731,1.5500,1.5500
-2.956540,-0.171509,1.6000,1.6000
-3.006540,-0.175495,1.6000,1.6000
-3.056540,-0.178798,1.6000,1.6000
-3.106540,-0.182382,1.6000,1.6000
-3.156540,-0.186222,1.6000,1.6000
-3.206540,-0.190296,1.6000,1.6000
-3.256540,-0.194583,1.6000,1.6000
-3.306540,-0.199058,1.6000,1.6000
-3.356540,-0.202830,1.6000,1.6000
-3.406540,-0.206858,1.6000,1.6000
-3.456540,-0.212100,1.6000,1.6000
-3.506540,-0.217664,1.6000,1.6000
-3.556540,-0.222658,1.6500,1.6500
-3.606540,-0.228040,1.6500,1.6500
-3.656540,-0.233785,1.6500,1.6500
-3.706540,-0.239867,1.6492,1.6492
-3.756540,-0.246261,1.6394,1.6394
-3.806540,-0.252072,1.6295,1.6295
-3.856540,-0.258256,1.6197,1.6197
-3.906540,-0.264784,1.6098,1.6098
-3.956540,-0.270758,1.6000,1.6000
-4.006540,-0.277132,1.6500,1.6500
-4.056540,-0.283875,1.6500,1.6500
-4.106540,-0.290955,1.6500,1.6500
-4.156540,-0.297471,1.6500,1.6500
-4.206540,-0.304375,1.6500,1.6500
-4.256540,-0.310761,1.6500,1.6500
-4.306540,-0.317578,1.6500,1.6500
-4.356540,-0.323918,1.7000,1.7000
-4.406540,-0.330728,1.7000,1.7000
-4.456540,-0.337097,1.7000,1.7000
-4.506540,-0.343967,1.6992,1.6992
-4.556540,-0.350425,1.6894,1.6894
-4.606540,-0.357527,1.6795,1.6795
-4.656540,-0.365340,1.6697,1.6697
-4.706540,-0.372949,1.7098,1.7098
-4.756540,-0.380421,1.7000,1.7000
-4.807410,-0.387819,1.7000,1.7000
-4.858169,-0.395205,1.7000,1.7000
-4.908818,-0.402635,1.7000,1.7000
-4.960233,-0.410165,1.7000,1.7000
-5.012302,-0.417848,1.7000,1.7000
-5.064921,-0.425732,1.7492,1.7492
-5.117987,-0.433864,1.7394,1.7394
-5.170529,-0.442289,1.7295,1.7295
-5.223431,-0.451046,1.7197,1.7197
-5.276596,-0.460175,1.7098,1.7098
-5.329930,-0.469710,1.7000,1.7000
-5.383340,-0.479683,1.7500,1.7500
-5.436737,-0.491110,1.7500,1.7500
-5.489166,-0.503150,1.7500,1.7500
-5.541525,-0.515828,1.7500,1.7500
-5.593729,-0.529171,1.7992,1.7992
-5.645700,-0.543198,1.7894,1.7894
-5.697359,-0.557927,1.7795,1.7795
-5.748631,-0.573376,1.8197,1.8197
-5.799445,-0.589555,1.8098,1.8098
-5.849731,-0.606476,1.8000,1.8000
-5.899423,-0.625129,1.8500,1.8500
-5.948456,-0.644652,1.8492,1.8492
-5.996772,-0.665048,1.8394,1.8394
-6.044311,-0.686320,1.8795,1.8795
-6.091018,-0.708466,1.8697,1.8697
-6.136842,-0.731481,1.9098,1.9098
-6.181733,-0.755359,1.9000,1.9000
-6.225644,-0.781074,1.9500,1.9500
-6.268531,-0.807746,1.9477,1.9477
-6.310354,-0.835363,1.9878,1.9878
-6.351074,-0.863908,1.9878,1.9878
-6.390657,-0.893364,2.0272,2.0272
-6.429069,-0.923709,1.9992,1.9992
-6.466281,-0.954920,1.9492,1.9492
-6.502267,-0.987954,1.9500,1.9500
-6.537001,-1.021913,1.9000,1.9000
-6.570463,-1.056769,1.8500,1.8500
-6.602635,-1.092490,1.8500,1.8500
-6.633501,-1.129038,1.8000,1.8000
-6.663049,-1.167362,1.7500,1.7500
-6.691268,-1.206553,1.7500,1.7500
-6.718151,-1.246569,1.7000,1.7000
-6.743695,-1.287367,1.7000,1.7000
-6.767897,-1.328901,1.6500,1.6500
-6.790760,-1.371121,1.6500,1.6500
-6.812286,-1.414959,1.6000,1.6000
-6.832485,-1.459493,1.6000,1.6000
-6.851365,-1.504668,1.6000,1.6000
-6.868938,-1.550425,1.5500,1.5500
-6.885222,-1.596705,1.5500,1.5500
-6.900233,-1.643444,1.5500,1.5500
-6.913994,-1.691559,1.5000,1.5000
-6.926527,-1.740115,1.5000,1.5000
-6.937861,-1.789042,1.5000,1.5000
-6.948024,-1.838268,1.5000,1.5000
-6.957050,-1.888702,1.4500,1.4500
-6.964973,-1.939401,1.4500,1.4500
-6.971831,-1.990285,1.4500,1.4500
-6.977666,-2.041275,1.4500,1.4500
-6.982521,-2.092288,1.4500,1.4500
-6.986443,-2.144221,1.4500,1.4500
-6.989481,-2.196119,1.4500,1.4500
-6.991688,-2.247892,1.4500,1.4500
-6.993119,-2.300433,1.4500,1.4500
-6.993831,-2.352781,1.4500,1.4500
-6.993885,-2.404840,1.4500,1.4500
-6.993345,-2.456513,1.4500,1.4500
-6.992277,-2.508685,1.4500,1.4500
-6.990750,-2.560385,1.4500,1.4500
-6.988837,-2.612494,1.4500,1.4500
-6.986612,-2.664040,1.4500,1.4500
-6.984153,-2.715901,1.4500,1.4500
-6.981541,-2.767100,1.4500,1.4500
-6.978858,-2.818514,1.4500,1.4500
-6.976190,-2.869164,1.4500,1.4500
-6.973628,-2.919923,1.4500,1.4500
-6.971262,-2.970793,1.4500,1.4500
-6.969187,-3.020793,1.4500,1.4500
-6.967501,-3.070793,1.4500,1.4500
-6.966304,-3.120793,1.4500,1.4500
-6.964714,-3.170793,1.4500,1.4500
-6.963705,-3.220793,1.4500,1.4500
-6.963383,-3.270793,1.4492,1.4492
-6.962871,-3.320793,1.4394,1.4394
-6.962164,-3.370793,1.4295,1.4295
-6.961257,-3.420793,1.4197,1.4197
-6.961014,-3.470793,1.4098,1.4098
-6.961432,-3.520793,1.4000,1.4000
-6.961641,-3.570793,1.4000,1.4000
-6.961641,-3.620793,1.4000,1.4000
-6.961432,-3.670793,1.4000,1.4000
-6.961014,-3.720793,1.4000,1.4000
-6.960387,-3.770793,1.4000,1.4000
-6.960536,-3.820793,1.4000,1.4000
-6.960592,-3.870793,1.4000,1.4000
-6.960560,-3.920793,1.4000,1.4000
-6.960442,-3.970793,1.4000,1.4000
-6.960240,-4.020793,1.4000,1.4000
-6.959958,-4.070793,1.4000,1.4000
-6.959598,-4.120793,1.4000,1.4000
-6.959164,-4.170793,1.4000,1.4000
-6.958657,-4.220793,1.4000,1.4000
-6.958081,-4.270793,1.4000,1.4000
-6.957439,-4.320793,1.4000,1.4000
-6.956733,-4.370793,1.4000,1.4000
-6.955967,-4.420793,1.4500,1.4500
-6.955142,-4.470793,1.4500,1.4500
-6.954263,-4.520793,1.4500,1.4500
-6.953331,-4.570793,1.4500,1.4500
-6.952350,-4.620793,1.4500,1.4500
-6.951322,-4.670793,1.4500,1.4500
-6.950251,-4.720793,1.4500,1.4500
-6.949138,-4.770793,1.4500,1.4500
-6.947988,-4.820793,1.4500,1.4500
-6.946802,-4.870793,1.4500,1.4500
