x_m,y_m
-5.497000,-1.556000
-5.547000,-1.606000
-5.547000,-1.656000
-5.547000,-1.706000
-5.547000,-1.756000
-5.547000,-1.806000
-5.547000,-1.856000
-5.547000,-1.906000
-5.547000,-1.956000
-5.547000,-2.006000
-5.547000,-2.056000
-5.597000,-2.106000
-5.597000,-2.156000
-5.597000,-2.206000
-5.597000,-2.256000
-5.597000,-2.306000
-5.597000,-2.356000
-5.597000,-2.406000
-5.597000,-2.456000
-5.597000,-2.506000
-5.647000,-2.556000
-5.647000,-2.606000
-5.647000,-2.656000
-5.697000,-2.706000
-5.697000,-2.756000
-5.697000,-2.806000
-5.697000,-2.856000
-5.747000,-2.906000
-5.697000,-2.956000
-5.697000,-3.006000
