x_m,y_m
-6.414000,2.925000
-6.364000,2.925000
-6.314000,2.925000
-6.264000,2.925000
-6.214000,2.925000
-6.164000,2.925000
-6.114000,2.925000
-6.064000,2.925000
-6.014000,2.925000
-5.964000,2.925000
-5.914000,2.925000
-5.864000,2.925000
-5.814000,2.925000
-5.764000,2.925000
-5.714000,2.925000
-5.664000,2.925000
-5.614000,2.925000
-5.564000,2.925000
-5.514000,2.975000
-5.464000,2.975000
-5.414000,2.975000
-5.364000,2.975000
-5.314000,2.975000
-5.264000,2.975000
-5.214000,2.975000
-5.164000,2.975000
-5.114000,2.975000
-5.064000,2.975000
-5.014000,2.975000
-4.964000,2.975000
-4.914000,2.975000
-4.864000,2.975000
-4.814000,2.975000
-4.764000,2.975000
-4.714000,2.975000
-4.664000,2.975000
-4.614000,2.975000
-4.564000,3.025000
-4.514000,3.025000
-4.464000,3.025000
-4.414000,3.025000
-4.364000,3.025000
-4.314000,3.025000
-4.264000,3.025000
-4.214000,3.025000
-4.164000,3.025000
-4.114000,3.025000
-4.064000,3.025000
-4.014000,3.025000
-3.964000,3.025000
-3.914000,3.025000
-3.864000,3.025000
-3.814000,3.025000
-3.764000,3.025000
-3.714000,3.025000
-3.664000,3.025000
-3.614000,3.025000
-3.564000,3.025000
-3.514000,3.025000
-3.464000,3.025000
-3.414000,3.025000
-3.364000,3.025000
-3.314000,3.025000
-3.264000,3.025000
-3.214000,3.025000
-3.164000,3.025000
-3.114000,3.025000
-3.064000,3.025000
-3.014000,3.025000
-2.964000,3.025000
-2.914000,3.025000
-2.864000,3.025000
-2.814000,3.025000
-2.764000,3.025000
-2.714000,3.025000
-2.664000,3.025000
-2.614000,3.025000
-2.564000,3.025000
-2.514000,3.025000
-2.464000,3.025000
-2.414000,3.025000
-2.364000,3.025000
-2.314000,3.075000
-2.264000,3.075000
-2.214000,3.075000
-2.164000,3.075000
-2.114000,3.075000
-2.064000,3.075000
-2.014000,3.075000
-1.964000,3.075000
-1.914000,3.075000
-1.864000,3.075000
-1.814000,3.075000
-1.764000,3.075000
-1.714000,3.075000
-1.664000,3.075000
-1.614000,3.075000
-1.564000,3.075000
-1.514000,3.075000
-1.464000,3.075000
