x_m,y_m,psi_rad,v_mps
-0.17712314378458416,-4.834939984111976,2.812619474787517,4.889389745504766
-0.42982008763006174,-4.749034622262345,2.8244934811550215,4.84172078317805
-0.6805014262222704,-4.667853815993886,2.8454942551474427,4.772847492448639
-0.9264988373991494,-4.596170637487029,2.8680703527363054,4.685012392481028
-1.1651462690143162,-4.530927292624231,2.889992203026256,4.581436116296883
-1.3962796818814527,-4.4741148162844,2.9111098859669013,4.465888006309659
-1.62232378279921,-4.423932224074608,2.9463994032979883,4.341989175681044
-1.8488406558346786,-4.394868054321794,3.0818224083030503,4.213392048120863
-2.0811707403755206,-4.392877555386232,-3.115632784281562,4.084766684207543
-2.321898143727572,-4.398983503004306,-3.1323205438922064,3.9599364723635975
-2.5737120572947454,-4.402879342969066,3.1362750162390602,3.841353012200615
-2.8306480115881456,-4.398942993755875,3.136453223693648,3.731835914505743
-3.0915036100064888,-4.403026793442374,-3.12501120216426,3.6342698896424412
-3.3576176838613314,-4.409871203662206,-3.1100981821627,3.5515219832035063
-3.6240193292537546,-4.422097976550603,-3.0899810437736215,3.4860371478549435
-3.885775866871696,-4.438810155717704,-3.083670605993234,3.4394139020210712
-4.139300978385333,-4.453032455659982,-3.091723913182633,3.412004493073883
-4.38559163653438,-4.463494580419571,-3.105834877594207,3.402750237065533
-4.624342716669607,-4.47342574294685,-3.106056671569856,3.409412895977528
-4.859313073371753,-4.472714011853336,3.0993289203918666,3.429018779691287
-5.091920775001555,-4.450802044742376,2.9915502399668426,3.458059090271497
-5.320659356632964,-4.403079622672639,2.886359919707454,3.492544595040571
-5.545202458073909,-4.332272189773878,2.78433036878403,3.5284063979830584
-5.761400512876641,-4.238645793992656,2.6862714216582524,3.5619275186561516
-5.969293130703696,-4.124342671072828,2.591743498400731,3.590123950978378
-6.168647774468539,-3.988837499582754,2.5146521840539062,3.611016724998548
-6.36445746801559,-3.837415607831406,2.461471026299309,3.623769987404442
-6.555080306417745,-3.6762658429410835,2.4239619589664088,3.628654295890036
-6.740168208561526,-3.509275065239821,2.384133969345899,3.626821565315465
-6.9167879772269885,-3.334499795623137,2.340531426898968,3.61993155869312
-7.086248195777851,-3.1519016948076906,2.3002270550013235,3.609757671086281
-7.248561835373744,-2.963560361019104,2.2616173932969894,3.597934492764892
