x_m,y_m
-0.341000,2.826000
-0.291000,2.826000
-0.241000,2.826000
-0.191000,2.826000
-0.141000,2.826000
-0.091000,2.826000
-0.041000,2.826000
0.009000,2.826000
0.059000,2.826000
0.109000,2.826000
0.159000,2.876000
0.209000,2.876000
0.259000,2.876000
0.309000,2.876000
0.359000,2.876000
0.409000,2.876000
0.459000,2.876000
0.509000,2.876000
0.559000,2.876000
0.609000,2.876000
0.659000,2.876000
0.709000,2.876000
0.759000,2.876000
0.809000,2.876000
0.859000,2.876000
0.909000,2.876000
0.959000,2.876000
1.009000,2.876000
1.059000,2.876000
1.109000,2.876000
1.159000,2.876000
1.209000,2.876000
1.259000,2.876000
1.309000,2.876000
1.359000,2.876000
1.409000,2.876000
1.459000,2.876000
1.509000,2.876000
1.559000,2.876000
1.609000,2.876000
1.659000,2.876000
1.709000,2.876000
1.759000,2.876000
1.809000,2.876000
1.859000,2.876000
1.909000,2.876000
1.959000,2.876000
2.009000,2.876000
2.059000,2.876000
2.109000,2.876000
2.159000,2.876000
2.209000,2.876000
2.259000,2.876000
2.309000,2.876000
2.359000,2.876000
2.409000,2.876000
2.459000,2.876000
2.509000,2.876000
2.559000,2.876000
2.609000,2.876000
2.659000,2.876000
2.709000,2.876000
2.759000,2.876000
2.809000,2.876000
2.859000,2.876000
2.909000,2.876000
2.959000,2.876000
3.009000,2.876000
3.059000,2.926000
3.109000,2.926000
3.159000,2.926000
3.209000,2.926000
3.259000,2.926000
3.309000,2.926000
3.359000,2.926000
3.409000,2.926000
3.459000,2.926000
3.509000,2.926000
3.559000,2.926000
3.609000,2.926000
3.659000,2.926000
3.709000,2.926000
3.759000,2.926000
3.809000,2.926000
3.859000,2.926000
3.909000,2.926000
3.959000,2.976000
3.959000,3.026000
4.009000,3.026000
4.059000,3.026000
4.109000,3.026000
4.159000,3.026000
4.209000,3.026000
4.259000,3.026000
4.309000,3.026000
4.359000,3.026000
4.409000,2.976000
4.459000,2.976000
4.509000,2.976000
4.559000,2.976000
4.609000,2.976000
4.659000,2.976000
4.709000,2.976000
4.759000,2.976000
4.809000,2.976000
4.859000,2.976000
4.909000,2.976000
4.959000,2.976000
5.009000,2.976000
5.059000,2.976000
5.109000,2.976000
5.159000,2.976000
5.209000,2.976000
5.259000,2.976000
5.309000,3.026000
5.359000,3.026000
5.409000,3.026000
5.459000,3.026000
5.509000,3.026000
5.559000,3.026000
5.609000,3.026000
5.659000,3.026000
5.709000,3.026000
5.759000,3.026000
5.809000,3.026000
5.859000,3.026000
5.909000,3.026000
5.959000,3.026000
6.009000,3.026000
6.059000,3.026000
6.109000,3.026000
6.159000,3.026000
6.209000,3.026000
6.259000,3.026000
6.309000,3.026000
6.359000,3.026000
6.409000,3.026000
6.459000,3.026000
6.509000,3.026000
6.559000,3.026000
6.609000,3.026000
6.659000,3.026000
6.709000,3.026000
6.759000,3.026000
6.809000,3.026000
6.859000,3.026000
6.909000,3.026000
6.959000,3.026000
7.009000,3.026000
7.059000,3.026000
7.109000,3.026000
7.159000,3.026000
7.209000,3.026000
7.259000,3.026000
7.309000,3.026000
7.359000,3.026000
7.409000,3.026000
7.459000,3.026000
7.509000,3.026000
7.559000,3.026000
7.609000,3.026000
7.659000,3.026000
7.709000,3.026000
7.759000,3.026000
7.809000,3.026000
7.859000,3.026000
7.909000,3.026000
7.959000,3.026000
8.009000,3.026000
8.059000,3.026000
8.109000,3.026000
8.159000,3.076000
8.209000,3.076000
8.259000,3.076000
8.309000,3.076000
8.359000,3.076000
8.409000,3.076000
8.459000,3.076000
8.509000,3.076000
8.559000,3.076000
8.609000,3.076000
8.659000,3.076000
8.709000,3.076000
8.759000,3.076000
8.809000,3.076000
8.859000,3.076000
8.909000,3.076000
8.959000,3.076000
9.009000,3.076000
9.059000,3.076000
9.109000,3.076000
9.159000,3.076000
9.209000,3.076000
9.259000,3.076000
9.309000,3.076000
9.359000,3.076000
9.409000,3.076000
9.459000,3.076000
9.509000,3.076000
9.559000,3.076000
9.609000,3.076000
9.659000,3.076000
9.659000,3.026000
9.659000,2.976000
9.659000,2.926000
9.659000,2.876000
9.659000,2.826000
9.659000,2.776000
9.659000,2.726000
9.659000,2.676000
9.659000,2.626000
9.659000,2.576000
9.659000,2.526000
9.659000,2.476000
9.659000,2.426000
9.659000,2.376000
9.659000,2.326000
9.659000,2.276000
9.659000,2.226000
9.659000,2.176000
9.659000,2.126000
9.659000,2.076000
9.659000,2.026000
9.659000,1.976000
9.609000,1.926000
9.609000,1.876000
9.609000,1.826000
9.609000,1.776000
9.609000,1.726000
9.559000,1.676000
9.559000,1.626000
9.559000,1.576000
9.509000,1.526000
9.509000,1.476000
9.509000,1.426000
9.509000,1.376000
9.459000,1.326000
9.459000,1.276000
9.459000,1.226000
9.459000,1.176000
9.409000,1.126000
9.409000,1.076000
9.359000,1.026000
9.359000,0.976000
9.359000,0.926000
9.359000,0.876000
9.309000,0.826000
9.309000,0.776000
9.309000,0.726000
9.259000,0.676000
9.259000,0.626000
9.259000,0.576000
9.209000,0.526000
9.209000,0.476000
9.209000,0.426000
9.159000,0.376000
9.109000,0.326000
9.109000,0.276000
9.059000,0.226000
9.009000,0.176000
9.009000,0.126000
8.959000,0.076000
8.909000,0.026000
8.859000,-0.024000
8.809000,-0.074000
8.759000,-0.124000
8.709000,-0.174000
8.659000,-0.224000
8.609000,-0.274000
8.559000,-0.274000
8.509000,-0.324000
8.459000,-0.324000
8.409000,-0.374000
8.359000,-0.374000
8.309000,-0.374000
8.259000,-0.424000
8.209000,-0.424000
8.159000,-0.474000
8.109000,-0.474000
8.059000,-0.474000
8.009000,-0.524000
7.959000,-0.524000
7.909000,-0.524000
7.859000,-0.524000
7.809000,-0.524000
7.759000,-0.524000
7.709000,-0.574000
7.659000,-0.574000
7.609000,-0.574000
7.559000,-0.574000
7.509000,-0.574000
7.459000,-0.574000
7.409000,-0.624000
7.359000,-0.624000
7.309000,-0.624000
7.259000,-0.624000
7.209000,-0.624000
7.159000,-0.624000
7.109000,-0.674000
7.059000,-0.674000
7.009000,-0.674000
6.959000,-0.674000
6.909000,-0.674000
6.859000,-0.674000
6.809000,-0.674000
6.759000,-0.674000
6.709000,-0.674000
6.659000,-0.674000
6.609000,-0.674000
6.559000,-0.674000
6.509000,-0.674000
6.459000,-0.624000
6.409000,-0.624000
6.359000,-0.624000
6.309000,-0.624000
6.259000,-0.624000
6.209000,-0.624000
6.159000,-0.624000
6.109000,-0.624000
6.059000,-0.624000
6.009000,-0.624000
5.959000,-0.624000
5.909000,-0.624000
5.859000,-0.624000
5.809000,-0.624000
5.759000,-0.624000
5.709000,-0.624000
5.659000,-0.624000
5.609000,-0.624000
5.559000,-0.624000
5.509000,-0.624000
5.459000,-0.624000
5.409000,-0.624000
5.359000,-0.624000
5.309000,-0.624000
5.259000,-0.624000
5.209000,-0.624000
5.159000,-0.624000
5.109000,-0.624000
5.059000,-0.624000
5.009000,-0.624000
4.959000,-0.624000
4.909000,-0.624000
4.859000,-0.624000
4.809000,-0.624000
4.759000,-0.624000
4.709000,-0.624000
4.659000,-0.624000
4.609000,-0.624000
4.559000,-0.624000
4.509000,-0.624000
4.459000,-0.624000
4.409000,-0.624000
4.359000,-0.624000
4.309000,-0.624000
4.259000,-0.624000
4.209000,-0.624000
4.159000,-0.624000
4.109000,-0.624000
4.059000,-0.624000
4.009000,-0.624000
3.959000,-0.624000
3.909000,-0.624000
3.859000,-0.624000
3.809000,-0.624000
3.759000,-0.624000
3.709000,-0.624000
3.659000,-0.624000
3.609000,-0.624000
3.559000,-0.624000
3.509000,-0.624000
3.459000,-0.624000
3.409000,-0.624000
3.359000,-0.624000
3.309000,-0.624000
3.259000,-0.624000
3.209000,-0.624000
3.159000,-0.624000
3.109000,-0.624000
3.059000,-0.624000
3.009000,-0.624000
2.959000,-0.624000
2.909000,-0.624000
2.859000,-0.624000
2.809000,-0.624000
2.759000,-0.624000
2.709000,-0.624000
2.659000,-0.624000
2.609000,-0.624000
2.559000,-0.624000
2.509000,-0.624000
2.459000,-0.624000
2.409000,-0.624000
2.359000,-0.624000
2.309000,-0.624000
2.259000,-0.624000
2.209000,-0.624000
2.159000,-0.624000
2.109000,-0.624000
2.059000,-0.624000
2.009000,-0.624000
1.959000,-0.624000
1.909000,-0.624000
1.859000,-0.624000
1.809000,-0.624000
1.759000,-0.624000
1.709000,-0.624000
1.659000,-0.624000
1.609000,-0.624000
1.559000,-0.624000
1.509000,-0.574000
1.459000,-0.574000
1.409000,-0.624000
1.359000,-0.624000
1.309000,-0.624000
1.259000,-0.624000
1.209000,-0.624000
1.159000,-0.624000
1.109000,-0.624000
1.059000,-0.624000
1.009000,-0.624000
0.959000,-0.624000
0.909000,-0.624000
0.859000,-0.624000
0.809000,-0.574000
0.759000,-0.574000
0.709000,-0.574000
0.659000,-0.574000
0.609000,-0.574000
0.559000,-0.574000
0.509000,-0.574000
0.459000,-0.574000
0.409000,-0.574000
0.359000,-0.574000
0.309000,-0.574000
0.259000,-0.574000
0.209000,-0.574000
0.159000,-0.574000
0.109000,-0.574000
0.059000,-0.574000
0.009000,-0.574000
-0.041000,-0.574000
-0.091000,-0.574000
-0.141000,-0.574000
-0.191000,-0.574000
-0.241000,-0.574000
-0.291000,-0.574000
-0.341000,-0.574000
-0.391000,-0.574000
-0.441000,-0.524000
-0.491000,-0.524000
-0.541000,-0.524000
-0.591000,-0.524000
-0.641000,-0.524000
-0.691000,-0.524000
-0.741000,-0.524000
-0.791000,-0.524000
-0.841000,-0.524000
-0.891000,-0.524000
-0.941000,-0.524000
-0.991000,-0.524000
-1.041000,-0.524000
-1.091000,-0.524000
-1.141000,-0.524000
-1.191000,-0.524000
-1.241000,-0.524000
-1.291000,-0.524000
-1.341000,-0.524000
-1.391000,-0.524000
-1.441000,-0.524000
-1.491000,-0.574000
-1.541000,-0.574000
-1.591000,-0.574000
-1.641000,-0.574000
-1.691000,-0.574000
-1.741000,-0.574000
-1.791000,-0.574000
-1.841000,-0.574000
-1.891000,-0.574000
-1.941000,-0.574000
-1.991000,-0.574000
-2.041000,-0.574000
-2.091000,-0.574000
-2.141000,-0.574000
-2.191000,-0.574000
-2.241000,-0.574000
-2.291000,-0.574000
-2.341000,-0.574000
-2.391000,-0.574000
-2.441000,-0.574000
-2.491000,-0.574000
-2.541000,-0.574000
-2.591000,-0.574000
-2.641000,-0.574000
-2.691000,-0.574000
-2.741000,-0.574000
-2.791000,-0.574000
-2.841000,-0.574000
-2.891000,-0.574000
-2.941000,-0.574000
-2.991000,-0.574000
-3.041000,-0.574000
-3.091000,-0.574000
-3.141000,-0.574000
-3.191000,-0.524000
-3.241000,-0.524000
-3.291000,-0.524000
-3.341000,-0.524000
-3.391000,-0.524000
-3.441000,-0.524000
-3.491000,-0.524000
-3.541000,-0.524000
-3.591000,-0.524000
-3.641000,-0.524000
-3.691000,-0.524000
-3.741000,-0.524000
-3.791000,-0.524000
-3.841000,-0.524000
-3.891000,-0.524000
-3.941000,-0.524000
-3.991000,-0.524000
-4.041000,-0.524000
-4.091000,-0.524000
-4.141000,-0.524000
-4.191000,-0.524000
-4.241000,-0.524000
-4.291000,-0.524000
-4.341000,-0.524000
-4.391000,-0.524000
-4.441000,-0.524000
-4.491000,-0.524000
-4.541000,-0.524000
-4.591000,-0.524000
-4.641000,-0.524000
-4.691000,-0.574000
-4.741000,-0.624000
-4.741000,-0.674000
-4.741000,-0.724000
-4.741000,-0.774000
-4.741000,-0.824000
-4.791000,-0.824000
-4.841000,-0.824000
-4.891000,-0.874000
-4.941000,-0.924000
-4.941000,-0.974000
-4.941000,-1.024000
-4.941000,-1.074000
-4.941000,-1.124000
-4.891000,-1.174000
-4.891000,-1.224000
-4.891000,-1.274000
-4.841000,-1.324000
-4.841000,-1.374000
-4.841000,-1.424000
-4.791000,-1.474000
