x_m,y_m,psi_rad,v_mps
2.1742751426643565,0.5974970061114675,0.20404556231756119,6.999999588868982
2.4340954087547457,0.6477177656638844,0.1707414244020987,6.999999597338666
2.702456042323398,0.6887248099854055,0.125632427562538,6.999999602680889
2.9756712210295175,0.7198821304210341,0.10252549370861644,6.999999605467448
3.247825313279279,0.7438491810971151,0.07964301398923429,6.999999605270286
3.5155238030622167,0.7623858202867382,0.06737803802808798,6.999999601728779
3.778100821293953,0.778788454373057,0.06369977122471901,6.999999594456491
4.034873654025876,0.7924594288509414,0.05150739560918294,6.9999995834644775
4.283084831949236,0.8046185195253752,0.05661150720337965,6.999999568405382
4.521779746055074,0.8199853218962292,0.08196464060337856,6.999999549033157
4.7500319939698485,0.8444798744367339,0.1441906094043336,6.9999995268979385
4.965238726788001,0.8835723410681484,0.2295679013780555,6.999999498748619
5.1636972346457295,0.9399027199580419,0.3413872458664929,6.999999463035973
5.34258133425864,1.0160980703539797,0.4783809915933002,7.000000020211125
5.501261169634963,1.1136244764349135,0.6327495592252175,6.984536420218757
5.636903079003461,1.230526509461817,0.8022397449208585,6.94515104171158
5.743420284155998,1.3615439494694332,0.9928688764104071,6.88465737421833
5.814604287906962,1.497196473415361,1.2165213501867596,6.811815998398397
5.8461583860757695,1.6232512812100526,1.4888858085016508,6.744001127134378
5.840701365220801,1.729275744291236,1.8125922324624992,6.698025167222414
5.804068484874716,1.8138452323650947,2.1670994968054345,6.666139477153947
5.732573677355047,1.8843352042689663,2.5065273618812176,6.618924957945952
5.615452494204576,1.941924197969154,2.7838112078213584,6.5499025326966
5.451170828414097,1.9801479894988878,2.980572716359765,6.48511825220168
5.249786116137556,1.9958400100709988,3.104718408767782,6.451898442028357
5.023479890019167,1.9935248384590993,-3.1076617587557736,6.461940563153928
4.782931197075987,1.979213947622834,-3.06991391263609,6.514338225187047
4.533664723798422,1.9581088623748242,-3.0532185740162863,6.602674619169841
4.277472769854112,1.9343502920483324,-3.0530137780448814,6.719331766681425
4.0144718296124005,1.9120303269646115,-3.0678907327221316,6.857011448318131
3.745628557869694,1.8957636644462426,-3.0993342108407966,6.999999520881363
3.474158413565946,1.8906161486160222,3.1364423135963544,6.999999609546184
3.201877389643665,1.8957731231364132,3.1059516948710426,6.99999961128102
2.928016730450899,1.9072244035622674,3.0901112861103037,6.999999611397776
2.65464037005443,1.923823940900764,3.074248346019372,6.99999960896993
