s_m,ey_m,epsi_rad,v_mps,a_mps2,delta_rad,sdot_mps,t_s,x_m,y_m,psi_rad,v_mps
33.54005331746315,-0.16513971023469337,0.046175474792423295,6.999999591744698,-0.4243433897457751,0.07088487535475087,7.0632474122680255,4.239250162681961,-2.3747112429551884,0.08963566859048555,0.12742234704966768,6.999999591744698
33.79851292305921,-0.1509422583800608,0.06441566106995256,6.9999995908664205,-0.5246120854251815,0.07068256970988647,7.065407843651959,4.275948756669627,-2.1211275877401703,0.12183246343521859,0.125084870877845,6.9999995908664205
34.056986244432096,-0.1320727830088587,0.08260604952164123,6.999999591035678,-0.601410616354023,0.07049196195602875,7.056197678621594,4.312652261360847,-1.8666764930959237,0.15361350104039673,0.12381863714839203,6.999999591035678
34.31546975104493,-0.10850621971056885,0.10077943293495997,6.999999592356899,-0.6540101095668149,0.07034470973396455,7.03580914126155,4.349420937034284,-1.6116562600186972,0.18531054512670053,0.1200902316807674,6.999999592356899
34.573953518869246,-0.08018779967857446,0.11897595260600473,6.99999959479915,-0.6755459758419071,0.07028038042551242,7.004721636131293,4.386313743631106,-1.355701787284852,0.21537006496369493,0.11330271518440652,6.99999959479915
34.83245119842232,-0.04703303310616902,0.1372446089984842,6.999999598120131,-0.6532868438168494,0.0703460993519343,6.964748062132799,4.423386819676024,-1.0983928055939867,0.24385867645876047,0.10261578256754472,6.999999598120131
35.090953092550535,-0.008934761455754059,0.15564185107341058,6.999999601749224,-0.572740854730464,0.07056504424737634,6.9204444195419486,4.460685844629322,-0.8391862456305579,0.26874462276733624,0.08471137978455331,6.999999601749224
35.34947097942328,0.034213628176098576,0.17421790746696725,6.999999604849172,-0.42410943641608984,0.07088572965531591,6.879775344963166,4.498230161175649,-0.5772980610791709,0.2882302859799317,0.06495961345543122,6.999999604849172
35.608028972757154,0.08247357220537603,0.19298705185473503,6.999999606411338,-0.2084411354584168,0.01948274919289834,6.853219267093425,4.535992543002577,-0.3130860822366479,0.3029471245697053,0.05389585286669615,6.999999606411338
35.86661380773034,0.13394276482519382,0.19814798496026365,6.999999604807654,0.05894485994551981,-0.07128385146397193,6.870778962915671,4.573830268331939,-0.048601264576461745,0.3149214409690444,0.04636370784758473,6.999999604807654
36.125160845862275,0.18334731865352116,0.17934604566104334,6.999999601460574,0.3488080305276859,-0.07103094148399279,6.951231009474155,4.611446647954743,0.21319108540362786,0.32449729728269006,0.033958610028139546,6.999999601460574
36.38362673415849,0.22737206388339334,0.16084099480074562,6.999999596473987,0.6218500762603463,-0.07044003279534249,7.052093857284815,4.648601320669107,0.47015655310669136,0.33332672614821135,0.039454445128271454,6.999999596473987
36.64201486212629,0.2661206394055436,0.1427611488968516,6.999999589889403,0.8354733227481731,-0.0697373679054977,7.156082369821666,4.685207806034639,0.721313268564293,0.345742094812886,0.061086653071833155,6.999999589889403
36.90035230252939,0.2998380437639519,0.1251247610959068,6.999999581914147,0.9527170212727131,-0.06925980632436492,7.240760324063651,4.721277398782502,0.9655279261173406,0.3652080797565542,0.09860396029804601,6.999999581914147
37.158660773681596,0.3288403334272541,0.10781104802536796,6.99999957434677,0.9516621626483442,-0.0692643875141096,7.285046036725451,4.756932011676109,1.2034074053559853,0.39540678017505115,0.14622826157098426,6.99999957434677
37.417038365312656,0.35341976033005706,0.09059341181238346,6.999999570267304,0.8321325001299718,-0.06974997885881659,7.277024888856947,4.79238641819422,1.4395307552552383,0.43706254498287933,0.18813945630400494,6.999999570267304
37.67555813368349,0.3737603669150847,0.07322448863789015,6.999999572034042,0.6166819925875806,-0.07045434157232566,7.218941965185247,4.827902554199295,1.6783223867539685,0.48724789916759903,0.21360538232118487,6.999999572034042
37.93415836580004,0.38989333151080335,0.055526379705974384,6.999999579234665,0.34549844511078553,-0.07103587569806477,7.1263501427029405,4.863728830456668,1.9225927338440805,0.5423821619293037,0.2190440583237954,6.999999579234665
38.192744482222274,0.4017045846160775,0.037438974730709666,6.999999588868982,0.06771257854216321,-0.07127976804773423,7.022381625559831,4.900042417558959,2.1742751426643565,0.5974970061114675,0.20404556231756119,6.999999588868982
38.451248638819294,0.4089877659229835,0.019012496573673855,6.999999597338666,-0.16782296771293226,-0.050998755239751344,6.9307756404851455,4.936909744388304,2.4340954087547457,0.6477177656638844,0.1707414244020987,6.999999597338666
38.709666785087315,0.4122145177324575,0.005661973215107349,6.999999602680889,-0.32043692705618526,0.06407762117008994,6.870247025137551,4.974274655724828,2.702456042323398,0.6887248099854055,0.125632427562538,6.999999602680889
38.968008206171824,0.4159432362798738,0.02259622754333134,6.999999605467448,-0.36326689054446015,0.04636180027446014,6.850344590882881,5.01197685772343,2.9756712210295175,0.7198821304210341,0.10252549370861644,6.999999605467448
39.226326910138916,0.42354976745764666,0.03487838609760845,6.999999605270286,-0.28556120476468716,0.03891956804961929,6.876919574334002,5.0497954253726105,3.247825313279279,0.7438491810971151,0.07964301398923429,6.999999605270286
39.484731468872546,0.43409918633129974,0.0451475050315721,6.999999601728779,-0.09081370725091432,0.021701984565754544,6.953705417994189,5.087469951565567,3.5155238030622167,0.7623858202867382,0.06737803802808798,6.999999601728779
39.74333507720152,0.4466050119628376,0.05080742038315263,6.999999594456491,0.20860586961039831,-0.06516479795766603,7.0852660511811605,5.124721495936442,3.778100821293953,0.778788454373057,0.06369977122471901,6.999999594456491
40.00218369015169,0.4574605360053062,0.03411963595063712,6.9999995834644775,0.5979250114889582,-0.07045221143044945,7.2804098701821065,5.161253396501938,4.034873654025876,0.7924594288509414,0.05150739560918294,6.9999995834644775
40.26112141053021,0.4637656900185343,0.016557354204415044,6.999999568405382,1.0649817649421647,-0.06867809487630883,7.530363480788436,5.196805796298409,4.283084831949236,0.8046185195253752,0.05661150720337965,6.999999568405382
40.519870932148194,0.4657583819134871,2.775929922301471e-06,6.999999549033157,1.6028022903178927,-1.702621625226989e-05,7.835635312387175,5.231186780730098,4.521779746055074,0.8199853218962292,0.08196464060337856,6.999999549033157
40.778390010839274,0.4657585684652605,-1.163290703622467e-06,6.9999995268979385,2.2107775841700037,1.0864317822401734e-05,8.20727721328504,5.264238507106422,4.7500319939698485,0.8444798744367339,0.1441906094043336,6.9999995268979385
41.036727565675406,0.46575857654849595,1.2364800600775228e-06,6.999999498748619,2.8966760665788227,-8.277038189034309e-06,8.671264874415364,5.295793587164416,4.965238726788001,0.8835723410681484,0.2295679013780555,6.999999498748619
41.29483543350021,0.4657586541654702,-4.939692486431231e-07,6.999999463035973,3.6815133700454497,5.56127941096489e-06,9.270974253535012,5.325660196063063,5.1636972346457295,0.9399027199580419,0.3413872458664929,6.999999463035973
41.55259282190616,0.46575866389640636,5.934968648347128e-07,7.000000020211125,3.9999958609258,-4.14641524326461e-06,10.094404138283068,5.353594830553206,5.34258133425864,1.0160980703539797,0.4783809915933002,7.000000020211125
41.81002319737682,0.46575870361601507,-1.511639726881314e-07,6.984536420218757,3.9999950694514066,3.0212305869607367e-06,11.304257426293402,5.379279205178727,5.501261169634963,1.1136244764349135,0.6327495592252175,6.984536420218757
42.06718581428731,0.46575871810691055,3.3228183822556493e-07,6.94515104171158,3.999993847340224,-2.742084045322123e-06,13.298235051219741,5.402254252245036,5.636903079003461,1.230526509461817,0.8022397449208585,6.94515104171158
42.323871723855966,0.46575873796793155,-3.860107157447714e-08,6.88465737421833,3.9999916563826536,2.726601423150308e-06,17.108189276094617,5.421814585244793,5.743420284155998,1.3615439494694332,0.9928688764104071,6.88465737421833
42.57986692742722,0.46575874875257933,2.455624459311807e-07,6.811815998398397,3.999986927533695,-3.3292430266916713e-06,25.692042836108193,5.437033210315145,5.814604287906962,1.497196473415361,1.2165213501867596,6.811815998398397
42.83471248293072,0.46575875776562287,1.6961440493616768e-08,6.744001127134378,3.9999752059269067,-4.742300951469016e-06,47.33316996066668,5.447163986476293,5.8461583860757695,1.6232512812100526,1.4888858085016508,6.744001127134378
43.08815242209763,0.46575875516299753,-1.5802707255106202e-07,6.698025167222414,3.999960363756486,4.995621816763002e-05,73.60970557047118,5.452654186748963,5.840701365220801,1.729275744291236,1.8125922324624992,6.698025167222414
43.34063000649496,0.46575876531036114,1.019225381119081e-06,6.666139477153947,3.9999741523268852,-9.692599843039276e-05,44.80839520074241,5.456180894052791,5.804068484874716,1.8138452323650947,2.1670994968054345,6.666139477153947
43.59351725521498,0.4657587326385985,-2.715199223348916e-06,6.618924957945952,3.999986249505195,8.15945411937195e-05,22.65763117583417,5.461981220925323,5.732573677355047,1.8843352042689663,2.5065273618812176,6.618924957945952
43.84871393440363,0.4657587607329466,3.457889199791047e-06,6.5499025326966,3.9999901928581663,-9.126391021569895e-05,14.180026266978116,5.473471508671273,5.615452494204576,1.941924197969154,2.7838112078213584,6.5499025326966
44.10655933282508,0.4657585213745239,-7.459662796356592e-06,6.48511825220168,3.999990890272216,0.00011196313109691934,10.548198027122584,5.491826411593618,5.451170828414097,1.9801479894988878,2.980572716359765,6.48511825220168
44.365711233239246,0.4657587528759067,1.0367536283685238e-05,6.451898442028357,3.9998922090561297,-0.0006075509924951882,8.766012927705233,5.516441858119265,5.249786116137556,1.9958400100709988,3.104718408767782,6.451898442028357
44.62499239166409,0.46574969178976533,-0.0001054401770202041,6.461940563153928,3.997571417263339,-0.0029182462810285552,7.813882223674303,5.5459626759097205,5.023479890019167,1.9935248384590993,-3.1076617587557736,6.461940563153928
44.884001894764346,0.4656601767883158,-0.0007304606614137079,6.514338225187047,3.9937270443808943,-0.004615602048514777,7.286024713115052,5.578972812522012,4.782931197075987,1.979213947622834,-3.06991391263609,6.514338225187047
45.14261591093205,0.46536728745099465,-0.0017992537558538704,6.602674619169841,3.989188924081708,-0.005896991044918111,6.998254874616724,5.614279204263906,4.533664723798422,1.9581088623748242,-3.0532185740162863,6.602674619169841
45.40085657272018,0.46475158837465746,-0.003240208394902055,6.719331766681425,3.9807589015741396,-0.007592123665990257,6.858850689781839,5.650962837457952,4.277472769854112,1.9343502920483324,-3.0530137780448814,6.719331766681425
45.65885247818704,0.46368511545501573,-0.005166517236879243,6.857011448318131,3.7210581484513257,-0.027300180131885954,6.8190247967563895,5.688339480063656,4.0144718296124005,1.9120303269646115,-3.0678907327221316,6.857011448318131
45.916845688262164,0.46141362763284216,-0.012278013238187849,6.999999520881363,-0.34779068852145895,-0.07102643689444078,6.842603790630417,5.725927402200545,3.745628557869694,1.8957636644462426,-3.0993342108407966,6.999999520881363
46.17503811812417,0.455663830618218,-0.03112840181077479,6.999999609546184,-0.5008786142171571,-0.0012161559238561233,6.775689711735532,5.763777856943524,3.474158413565946,1.8906161486160222,3.1364423135963544,6.999999609546184
46.433488741545,0.44729550401094753,-0.031453697896239634,6.99999961128102,-0.5525348992735486,0.07053763787416166,6.75793725194981,5.801989115973891,3.201877389643665,1.8957731231364132,3.1059516948710426,6.99999961128102
46.692044896623536,0.44140226967232216,-0.012509368809447502,6.999999611397776,-0.5105341264370473,0.07054416477267507,6.781146562641894,5.840292679335153,2.928016730450899,1.9072244035622674,3.0901112861103037,6.999999611397776
46.95057026675916,0.4405829353133845,0.006379008543324536,6.99999960896993,-0.3854644523571246,0.061308279773700264,6.834054229041028,5.878479568609752,2.65464037005443,1.923823940900764,3.074248346019372,6.99999960896993
47.20910538363319,0.44443578159688996,0.022665593984124988,6.999999604500919,-0.1941355441619038,0.026033620116093743,6.912993343637329,5.91638210642748,2.386391890645366,1.9440416974520502,3.0669995852337757,6.999999604500919
47.467663443266375,0.45127555973525546,0.029495407719740536,6.999999598325855,0.03905378222628245,-0.0037557320270117365,7.014615800185323,5.953851628293651,2.1248402100260506,1.9646645792694528,3.065457937318549,6.999999598325855
47.72619371726263,0.45877166280279147,0.028524799775330734,6.999999590912546,0.2831119391781547,-0.05412096295156798,7.129437489784164,5.990770565229426,1.86985860561346,1.9843841647800247,3.0707504558947534,6.999999590912546
47.98468014526148,0.4642719829167288,0.014753500155996756,6.9999995832813795,0.5035920677822172,-0.07061198637738031,7.241094234636429,6.027085651484982,1.6219230049356812,2.001842052269879,3.0785672005830973,6.9999995832813795
48.2431177947681,0.465749095320833,-0.0029513976802392427,6.9999995765194445,0.6675659314860628,0.02415120730541477,7.3253378910133184,6.062845390158207,1.380019732179107,2.0157364320415274,3.095604802266943,6.9999995765194445
48.5015258245457,0.4657584182424134,0.0030267401837454255,6.999999572428498,0.7497816292883953,-0.06788333110219744,7.3675195141087455,6.098199883416916,1.1433870420885723,2.021190271233083,-3.134857173781431,6.999999572428498
48.75993163928294,0.4644447982925973,-0.013703442531423445,6.999999571999494,0.7383972002889707,-0.07005728275344854,7.359920331855555,6.133353637424192,0.9082582725393968,2.015366563687448,-3.101423786645898,6.999999571999494
49.018413795397834,0.45893789423354886,-0.030995493223708592,6.99999957350815,0.6379787957544536,-0.07037012662316601,7.302064527049914,6.168556977727386,0.6691939953183619,2.002260947048006,-3.0771173293675047,6.99999957350815
49.27696248795942,0.449064018501704,-0.04850830038571097,6.999999578520897,0.4681706409828772,-0.07076243278710159,7.208258874173955,6.2040507142429915,0.4247720740521226,1.9843195708182524,-3.0644768511697817,6.999999578520897
49.53553632876642,0.434614711011734,-0.06635182875333559,6.999999585775566,0.2583847902290233,-0.06418253039342117,7.098473781202473,6.240013575203176,0.1744108543484426,1.9641492125514084,-3.064712978409374,6.999999585775566
49.7940988631716,0.41557133659965223,-0.08278120989525482,6.999999593041163,0.04041950571863363,-0.0015469370048771982,6.99280860250503,6.2765317814818244,-0.08300401298676974,1.9448586773080478,-3.078713209276387,6.999999593041163
50.05261098572905,0.39408150532125,-0.08318228153557056,6.999999599060213,-0.15879233628461342,0.017853147371844184,6.913987783849718,6.313570074598431,-0.34703267830854845,1.928652801812234,-3.0920694008390424,6.999999599060213
50.31106115727277,0.3729166008088276,-0.07850265451615346,6.999999603190853,-0.3224318313112153,0.06819720945041101,6.860595704788366,6.351011492719686,-0.6150097647749768,1.9169424017993677,-3.11082321992456,6.999999603190853
50.56948329825243,0.354589771924916,-0.06047360831699058,6.99999960552895,-0.4455017478356008,0.07080933334921492,6.833002097098006,6.388719546644605,-0.8834101349309291,1.9095468225838772,-3.118696963795289,6.99999960552895
50.82791921457601,0.34105843433851285,-0.041673674030538864,6.999999606759481,-0.5322174860334872,0.07065350010809895,6.81714635844489,6.426584821561944,-1.1498246265057752,1.9041778816200203,-3.1218596728456935,6.999999606759481
51.086389288850434,0.3324843912705508,-0.022866442762422907,6.999999607631709,-0.5899236239427288,0.0705160329661306,6.807425170737753,6.464548621071128,-1.41477929870947,1.898997164421159,-3.1219651399924864,6.999999607631709
51.34487663793217,0.32890005158287117,-0.004062642856250773,6.999999608452043,-0.6221576199289438,0.07043049980046423,6.8011276895742485,6.502579735544759,-1.6796543754800817,1.893819762179831,-3.1225204988752586,6.999999608452043
51.60337000917677,0.33032351912278735,0.014742870913914491,6.999999609234595,-0.6241609672665827,0.0704243953727705,6.798984455209332,6.540660660200709,-1.944739974757907,1.888900125770414,-3.1237859706100615,6.999999609234595
51.86187132274257,0.33676534233545613,0.033560095112940655,6.999999609671679,-0.5832133657746823,0.0705313881407896,6.805119892346594,6.578768612201711,-2.212074749942869,1.8843730782356474,-3.1312312557277795,6.999999609671679
52.120363803292214,0.34822011259628743,0.05239588487766295,6.999999609154325,-0.4840652224659453,0.0707527565610755,6.826021357604419,6.616856105601907,-2.4832403496339355,1.8836066648448746,3.1346738012685575,6.999999609154325
52.37887568198228,0.36464464650404516,0.07123829503360303,6.999999606996078,-0.3173115007854308,0.07094406308726038,6.868709240750027,6.654837380560977,-2.7556712723795185,1.8887643642643255,3.115889551043755,6.999999606996078
52.63742971079765,0.38592658273910296,0.09001638260652525,6.999999602775847,-0.08699351753205391,-0.002394982734556705,6.938380918526841,6.692586586448043,-3.024869088414089,1.898284130618194,3.1079780026686508,6.999999602775847
52.89599603497058,0.40933572843657634,0.08939054425345085,6.999999596036363,0.1859031757317791,-0.07117575068013507,7.04867694734117,6.729916840188688,-3.2865737811032965,1.9095792002707697,3.101114132997109,6.999999596036363
53.154512582502846,0.42992666915025923,0.07107295419740466,6.999999587817501,0.465393583219957,-0.07080981670074497,7.187779907649135,6.766620047728094,-3.539116776154006,1.921116250417871,3.0980706908991773,6.999999587817501
53.41294822950838,0.4455707735208325,0.05320417129705206,6.999999579182529,0.7072136082746986,-0.07017919270506394,7.319595347284976,6.802609628053992,-3.7831437132490606,1.9304631205193266,3.113689501470639,6.999999579182529
53.67131761355106,0.45657908894150584,0.03581204049150447,6.999999571049538,0.8686043713329863,-0.0696040878006072,7.4156465445465924,6.83795500412211,-4.019538279270314,1.9337409941080983,-3.13763395796497,6.999999571049538
53.92965363161029,0.46324633358750733,0.018781342619469992,6.999999565033839,0.9188467506284965,-0.06939738664459397,7.451896097914175,6.872852763583878,-4.249977173722536,1.9279738248694187,-3.0937146107179347,6.999999565033839
54.18803304754381,0.46575827359210514,0.001877113003515054,6.999999564953724,0.8475004894888026,-0.06968148211611748,7.418305842746437,6.907594880904998,-4.47989573174565,1.9111615771952577,-3.0501901076025137,6.999999564953724
54.44653993825001,0.46413260780867843,-0.015180677764561609,6.999999569817226,0.667340964803851,-0.07029663299220204,7.323229827377635,6.942509208781046,-4.7151847067402395,1.8849921883993055,-3.0201531909777892,6.999999569817226
54.70512685190906,0.45821420390599216,-0.03261907349402122,6.999999577690921,0.4109909748286128,-0.07089803083528418,7.1897012311811705,6.977889205881488,-4.9583976735163535,1.852665580874973,-3.0086992382438607,6.999999577690921
54.96372135303815,0.447726798259385,-0.05053733864858099,6.999999587924666,0.12312974960665776,-0.06520474225380973,7.0465574540318805,7.013933394390183,-5.210290504084501,1.818749347408243,-3.016505686758011,6.999999587924666
55.22226256826989,0.43256266193241216,-0.06734647473503577,6.999999597117194,-0.14871808841587517,0.03313927861422976,6.920531522542853,7.05070834465434,-5.470374213006661,1.787852953525352,-3.0401953934274633,6.999999597117194
55.48072707293731,0.41607633590616255,-0.058666264449797695,6.999999603760728,-0.3629604916597674,0.04829647919806251,6.840381321939826,7.088113387599283,-5.738179859131973,1.76103558128532,-3.055730837845185,6.999999603760728
55.73909537911931,0.402240852740587,-0.04586569555307599,6.999999607724092,-0.4916621666236926,0.0694054169144598,6.800507580361759,7.125947010334294,-6.012881583072925,1.7397529588429954,-3.0841322375895923,6.999999607724092
55.997397117140785,0.3924917571083427,-0.027347442830336483,6.9999996092445445,-0.5262421984835463,0.06995985321802702,6.796831256569104,7.164001902040512,-6.289620155923459,1.7276343677927954,-3.1120074910055133,6.9999996092445445
56.25575816679634,0.38769140829183313,-0.008664591934189987,6.999999608791396,-0.47907008636747617,0.06820293873684391,6.818812944786438,7.2020897906127725,-6.561798892721126,1.7228468693162036,-3.1284452501446744,6.999999608791396
56.51422248498404,0.3878018356098577,0.009495351289147127,6.999999606920841,-0.37918125091045857,0.05299147868707462,6.8556688039542815,7.240068417328916,-6.82738145110314,1.7204164619721602,-3.1285442249157858,6.999999606920841
56.772737449100134,0.39216818133815234,0.023523996552003434,6.999999604353075,-0.26267251231596167,0.03695881410997089,6.896573115923764,7.277852153442464,-7.088196857151115,1.7164419007476965,-3.1204034918557078,6.999999604353075
57.03125966844176,0.39963053716721453,0.03324613713124506,6.999999601757397,-0.16082742070818407,0.02268180405456815,6.932479805534845,7.315414096361687,-7.345984728039703,1.7097925664112452,-3.1088028393147273,6.999999601757397
57.28977484567756,0.4091002566523536,0.03917977172267078,6.99999959964816,-0.08968716119075967,0.012804426072567723,6.958155898886895,7.3527795881835445,-7.60021038460519,1.6997652461404016,-3.092387968116344,6.99999959964816
57.548241101359984,0.4197412333560398,0.04251645013343273,6.999999598170552,-0.04384618407214389,0.005026562943538171,6.975334592859848,7.390004397656909,-7.852820679716329,1.684616200652954,-3.0755161196414376,6.999999598170552
57.80671879394097,0.43095812936415046,0.04382293224361477,6.999999596876933,0.00408031078417125,0.0020181715363065712,6.995036321096974,7.427134886695646,-8.109720248367083,1.6658593218953683,-3.0713065704359823,6.999999596876933
58.06536043867968,0.44237967202421224,0.04434597675151672,6.999999594747634,0.09843054814825744,-0.012739092177897727,7.036890956797436,7.464158769705621,-8.37372284016367,1.6482158213961071,-3.0834837721107076,6.999999594747634
58.32420535471423,0.45337653837709435,0.04106440061272214,6.999999590092278,0.292117687589257,-0.07058751511621701,7.128978102541812,7.500956624078727,-8.640745108703012,1.6361696585609486,-3.1048974349477003,6.999999590092278
58.583177953003066,0.46152845341805104,0.023093498623277975,6.99999958117654,0.638808151590888,-0.07033632352456308,7.305843050701833,7.53726625404033,-8.905613112155281,1.6313550976040823,-3.135534209360659,6.99999958117654
58.84208840521418,0.4650892063971868,0.005617638304835484,6.999999564823206,1.188633656647278,-0.023567897998524944,7.600102967860452,7.572702187626865,-9.16509116185457,1.6333525141291565,3.1287586786207573,6.999999564823206
59.100729802721695,0.4657585896638788,-4.582129391603104e-06,6.999999539795668,1.9848939285228213,3.64127465818297e-05,8.06515543815286,7.606775047541623,-9.415129423828885,1.6366021933811674,3.1411944044377593,6.999999539795668
59.35885861395044,0.46575847958149996,3.6026526660444433e-06,6.999999500361546,3.0500522180082617,-2.5241341327560774e-05,8.782273817233783,7.6388861835881405,-9.650437272987075,1.6333429140903728,-3.0936266911138453,6.999999500361546
59.616234931312356,0.46575868547837,-1.6077561631947564e-06,7.000000006739948,3.999994668756755,1.6905752800142035e-05,9.845226455254023,7.668375271937039,-9.862871565408645,1.6166564577772624,-2.9989012812785907,7.000000006739948
59.87259663362361,0.46575867603766424,1.5052160657525618e-06,6.991034673269687,3.99999337543412,-1.5083315868600882e-05,11.24982238705691,7.694697439659237,-10.041018416679803,1.5812000278426939,-2.8379472237989427,6.991034673269687
60.127400974204875,0.4657587229454513,-9.222935902526127e-07,6.952562297548623,3.9999919265269916,1.2469742207879455e-05,12.60697262094261,7.717782077297011,-10.173394543084552,1.5273598624956193,-2.595211502694086,6.952562297548623
60.38092881433974,0.4657587184033888,8.586901479639908e-07,6.897524055988109,3.9999908401838025,-1.168941408563664e-05,13.079103055823836,7.738406685453303,-10.262752805408487,1.455757840675739,-2.28883784263396,6.897524055988109
60.63502577597598,0.4657587266563689,-7.378372226606594e-07,6.838476210647095,3.999990516249147,8.675852951418082e-06,12.224114840125822,7.758293242914508,-10.323868517507329,1.354025249292967,-1.9876182626830396,6.838476210647095
60.89176234194441,0.4657587108128445,5.191257956667512e-07,6.786497917987927,3.999990509775261,-7.387523015339451e-06,10.723640940113365,7.779560436408834,-10.363659949425738,1.206601397548184,-1.7566696143322802,6.786497917987927
61.15072172163424,0.46575869667313013,-6.916693736106286e-07,6.754135094953237,3.9999900850405754,4.9150896603799205e-06,9.369690136276716,7.803768840608356,-10.380017110985065,1.016536041177733,-1.6074264896481152,6.754135094953237
61.41035436333772,0.46575865319777726,2.2591150270007425e-07,6.752817125207939,3.9999885313256125,-4.556958618846539e-06,8.414399365668594,7.831411871443125,-10.375243106340207,0.797186568984041,-1.520475352511812,6.752817125207939
61.66982088845108,0.4657586017263065,-7.212092147552687e-07,6.787495471159957,3.999984424361353,1.4401769800258836e-06,7.814781124552794,7.86211121886719,-10.355833187201597,0.5608441238772823,-1.472891412549495,6.787495471159957
61.92879251955221,0.46575847593369085,-3.972599562816166e-07,6.855903478343528,3.9999707471394506,-1.8203895867559442e-06,7.473389814837475,7.895084727744392,-10.327445875345408,0.3146414922616758,-1.4495244830059357,6.855903478343528
62.18728076365027,0.4657583301748747,-8.297536591218892e-07,6.951411062186857,2.116055253449433,-8.284538623047174e-06,7.312389718052671,7.929498570259669,-10.294885878042322,0.061699701030171195,-1.4425626723870122,6.951411062186857
62.445434353793246,0.465757874817976,-2.8693788116338728e-06,6.999999578150075,0.44274464107606604,1.6194941397715815e-05,7.212470450936907,7.964791926759054,-10.261572852350747,-0.19618125022306954,-1.446833181736095,6.999999578150075
62.70345553996953,0.46575766517448935,1.2012521808549178e-06,6.999999583664931,0.31279277985971904,-3.363526535199875e-05,7.148781680390758,8.000699358203018,-10.230253726269254,-0.4571721555838528,-1.4572452360425339,6.999999583664931
62.961577490291546,0.46575688828399503,-7.3283587981290334e-06,6.999999585645759,0.32204818766315263,8.27075952719413e-05,7.153280277461938,8.036926690237701,-10.20205911632009,-0.7179912419382601,-1.4660517442850955,6.999999585645759
63.21994846656596,0.4657576871035807,1.363237825724397e-05,6.999999583529829,0.44005834535908306,-0.00010531033018454543,7.211142492133977,8.073131239154138,-10.17580306165505,-0.9749034757685908,-1.465487911781182,6.999999583529829
63.47851743793959,0.4657577863959174,-1.2842457683067708e-05,6.999999578251821,0.6355676950860735,0.00011712991616769884,7.309091361445283,8.109045281260753,-10.148362829405556,-1.2263851401620518,-1.453354595964632,6.999999578251821
63.737121060874955,0.4657582039208002,1.6209195810612147e-05,6.9999995707123475,0.8771384004856297,-0.00013024272166441058,7.433854786944741,8.144478043295246,-10.117209138174346,-1.4722365734043272,-1.4301977129048031,6.9999995707123475
63.99575165622002,0.4657582839754612,-1.5552651055140432e-05,6.999999561835621,1.1340855667613647,0.00013491083911215213,7.571320487774891,8.179316127854674,-10.079986435702507,-1.7109192516056848,-1.3933880253124733,6.999999561835621
64.2544902606198,0.4657584273525131,1.6750259456049795e-05,6.999999552603585,1.377796431823128,-0.0001415165436353483,7.706486723298022,8.213521694997194,-10.033531667958217,-1.9407362707431925,-1.3409263079647542,6.999999552603585
64.51336179453077,0.46575845208376526,-1.65399948353747e-05,6.999999544027359,1.5836491520497429,0.00014500609087880105,7.824473384898076,8.247127312870688,-9.974839246041544,-2.1618194447945682,-1.2757783991223184,6.999999544027359
64.77237979507446,0.4657585119513268,1.705678021797424e-05,6.999999537045852,1.733251121123477,-0.00014900021100897406,7.912511742124327,8.280226195446188,-9.901738604943851,-2.375196959286307,-1.2033514090733577,6.999999537045852
65.03140968661661,0.4657585091447675,-1.7081279438347954e-05,6.9999995323798805,1.8162480961390066,0.00015108404975759998,7.962213840014157,8.312956793075811,-9.813445646170296,-2.5813641708358386,-1.1284822246627164,6.9999995323798805
65.29048637375553,0.4657585361107635,1.731815149132468e-05,6.9999995304011025,1.8309461572867198,-0.00015315143426293597,7.971080835475987,8.345483090312326,-9.709769807855919,-2.7805048266514856,-1.0536013408296034,6.9999995304011025
65.54959810668895,0.46575851393220347,-1.751318725095724e-05,6.999999531080771,1.7833737057998522,0.00015382823089065477,7.9424526653512455,8.377973193021612,-9.591041503116069,-2.9721906299273857,-0.9811765544904357,6.999999531080771
65.80872952151971,0.46575852363339,1.7598191965087204e-05,6.999999534046338,1.684997679710661,-0.00015470446795683284,7.883899574501644,8.410580417215222,-9.457934979923161,-3.1566851241825047,-0.9127069127811693,6.999999534046338
66.06781894399991,0.4657584802612087,-1.797543048166435e-05,6.999999538718188,1.5498542604320649,0.00015471108278991777,7.804856065420147,8.443429800474647,-9.311345518890143,-3.3337315933050014,-0.8499468939014688,6.999999538718188
66.32674206173031,0.46575847847056445,1.7960012137072642e-05,6.9999995444632,1.3919922551115302,-0.00015556818861325568,7.714508686635717,8.476611876784048,-9.152288728523738,-3.504253009345915,-0.7945416726074376,6.9999995444632
66.5855823480755,0.46575840354545495,-1.8597687040913735e-05,6.99999955071022,1.2237799245063283,0.00015600172470215133,7.620511373552142,8.510182549528603,-8.982125291159884,-3.6687756839758525,-0.7469363485694868,6.99999955071022
66.84431376951662,0.4657583936017859,1.8514089342698037e-05,6.9999995570073335,1.0551787672078397,-0.00015829983760497053,7.528567730958717,8.54416731889912,-8.802367358238573,-3.8280136313391155,-0.707045042368789,6.9999995570073335
67.10287935760334,0.4657582623420836,-1.9604292480117278e-05,6.99999956302846,0.8938214345572015,0.00016060449836939519,7.442628262191132,8.578567123072764,-8.614704701646154,-3.982561501185768,-0.6740186084977167,6.99999956302846
