2.322109671148406562e+01,-4.657586526304162700e-01,5.350137998851475091e-03,6.999999532000948044e+00,-1.667979809233274491e+00,-4.277207689756395287e-02,7.873745890251934831e+00
2.348034692364220177e+01,-4.656612783909973574e-01,-4.504338199997907216e-03,6.999999540531763209e+00,-1.473102484347299734e+00,3.498385734297209532e-02,7.760412261054106864e+00
2.373943654913247414e+01,-4.657586160906616035e-01,3.670935498956542919e-03,6.999999547186880555e+00,-1.325329632787262346e+00,-2.587326900005790589e-02,7.676930187217729795e+00
2.399825259099626251e+01,-4.656133290007670178e-01,-2.440486288035952252e-03,6.999999551848693713e+00,-1.228640630027681979e+00,1.538638736938632845e-02,7.622961447854225803e+00
2.425672264571185011e+01,-4.657585891580345305e-01,1.218835376587021693e-03,6.999999554495168752e+00,-1.184184523783869292e+00,-7.798745962678336509e-03,7.598712262157979680e+00
2.451486722248337813e+01,-4.656897570874646841e-01,-6.418177892052404770e-04,6.999999555149751806e+00,-1.193927372309564250e+00,2.962186270079036725e-03,7.603970359026051895e+00
2.477288754630160028e+01,-4.657585883659217107e-01,6.439512180833751448e-05,6.999999553677707098e+00,-1.263377657931460618e+00,-4.323901154664841918e-04,7.642432237570778497e+00
2.503095686051754143e+01,-4.657554782336112420e-01,-3.817264211639387637e-05,6.999999552577506279e+00,-3.703963643937378869e+00,2.115540099168736925e-04,7.720736132774485228e+00
2.528901205390413054e+01,-4.657586095154798711e-01,1.150130928323467070e-05,6.922122813846175227e+00,-3.999967713227536859e+00,-8.144041158915143932e-05,7.763289182218600537e+00
2.554701618806883445e+01,-4.657581250009883433e-01,-7.304929557174084435e-06,6.841625685014041558e+00,-3.999983790890997426e+00,4.469139871505521054e-05,7.867646674040719823e+00
2.580489033388527886e+01,-4.657586367874872457e-01,2.759907036895473640e-06,6.772345293800259292e+00,-3.999988944044730044e+00,-2.097837185482488085e-05,8.072837112609388299e+00
2.606263211137412839e+01,-4.657585322810488537e-01,-1.797870129057923219e-06,6.718658932797234584e+00,-3.999991234665126516e+00,1.054435497143395322e-05,8.419089359638892489e+00
2.632010691024414939e+01,-4.657586786575231286e-01,3.813738226557064955e-07,6.684928310757698888e+00,-3.999992367310305941e+00,-2.591284320010399818e-06,8.961025997619653793e+00
2.657712803318571204e+01,-4.657586533375658311e-01,-1.192626343205479422e-07,6.674596890338938771e+00,-3.999992856473633118e+00,-2.626875973792097968e-06,9.759607108266484587e+00
2.683361704934760894e+01,-4.657587156643205328e-01,-5.845279161877903985e-07,6.688770704475186513e+00,-3.999992937567714346e+00,8.467594995642863904e-06,1.083789761223599513e+01
2.708948939418029056e+01,-4.657587009311887072e-01,7.688831324568976906e-07,6.724820634549414144e+00,-3.999992819829324198e+00,-1.403255004782914178e-05,1.206022920551246358e+01
2.734476443428135184e+01,-4.657587362143526533e-01,-1.257539979562841005e-06,6.776417399432657085e+00,-3.999992789104185320e+00,2.181429894916815296e-05,1.298988630913953024e+01
2.759980788945235375e+01,-4.657587070264946338e-01,1.689624845954535944e-06,6.835764814065477424e+00,-3.999993141169009725e+00,-2.887216096010532869e-05,1.308181694481270085e+01
2.785532195773232900e+01,-4.657587427503742106e-01,-2.217585020259425897e-06,6.895648926215370622e+00,-3.999992093651882463e+00,9.296795088356496820e-05,1.229192354743807947e+01
2.811226252593999675e+01,-4.657580837495567949e-01,1.128935759590914024e-05,6.948635768012922043e+00,-3.999983166981106120e+00,-1.910773452472758096e-04,1.112026057959499781e+01
2.837062482844247668e+01,-4.657587588061896100e-01,-1.963226060964960460e-05,6.986070630207234622e+00,-3.999970187812893041e+00,2.661711718761570751e-04,1.001325465830922923e+01
2.862952525709040685e+01,-4.657579611610413450e-01,2.846130626687794140e-05,7.000000017370027194e+00,-3.501849907574316134e+00,3.450503020240112961e-02,9.126478007838857209e+00
2.888839948630707610e+01,-4.650710879683324639e-01,6.886289152892366601e-03,6.999999535021902197e+00,-2.603430687106933483e+00,5.417441270711775836e-02,8.463806971908814702e+00
2.914701549632438926e+01,-4.623499797723252813e-01,1.850805786937737354e-02,6.999999551338444093e+00,-1.867687863161265893e+00,6.307944137085055858e-02,7.983673154092513435e+00
2.940533496887532294e+01,-4.565123500079862340e-01,3.286461376904616094e-02,6.999999569442824310e+00,-1.278224235289185051e+00,6.757934268556206603e-02,7.632467968924887991e+00
2.966341159004803174e+01,-4.467858527725054318e-01,4.896008504813307433e-02,6.999999580750277062e+00,-8.074252552931570071e-01,6.984327141548724027e-02,7.371503229210184749e+00
