4.706576434695080025e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.998675985716021647e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.282132900580096102e+00,1.516013184420907656e-01
4.756544052491508801e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.804757616567933987e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.294630626779900595e+00,1.457108608010540540e-01
4.806352863380565665e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.639359718377497610e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.307128352979705088e+00,1.406876096885109340e-01
4.856112894845117545e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.520538209467536012e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.319626079179509581e+00,1.370793941990443576e-01
4.905979453409771374e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.450257990225412602e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.332123805379314074e+00,1.349454000365650219e-01
4.955991811988616824e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.427591244490505090e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.344621531579118567e+00,1.342571737565512180e-01
5.006079334064062358e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.452484944480315093e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.357119257778923060e+00,1.350130173921826049e-01
5.055971570555931827e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.522667912332106049e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.369616983978727554e+00,1.371440627736261464e-01
5.105741113026128097e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.635331135927678314e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.382114710178532047e+00,1.405652685266461643e-01
5.155661113678285723e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.796042322616974468e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.394612436378336540e+00,1.454461514606327222e-01
5.205558594306817888e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.021444970849908707e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.407110162578141033e+00,1.522930224653106790e-01
5.255403088061303407e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.327880202850920899e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.419607888777945526e+00,1.616038554071538291e-01
5.305223480436664474e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.714364371046547902e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.432105614977750019e+00,1.733512846517671901e-01
5.355051642881255347e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.150938642717068000e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.444603341177554512e+00,1.866275019194024443e-01
5.404857716830962389e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.577886766748922143e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.457101067377359005e+00,1.996178912907888015e-01
5.454642190495468057e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.918791815367515696e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.469598793577163498e+00,2.099955456786326002e-01
5.504620829574607299e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,7.105866759145795797e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.482096519776967991e+00,2.156924524244019648e-01
5.554393190726593765e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,7.108971196132365944e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.494594245976772484e+00,2.157870030953180362e-01
5.604018841692359310e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.951355652964048837e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.507091972176576977e+00,2.109870898608443290e-01
5.653855960640288281e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.696663677400405135e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.519589698376381470e+00,2.032330948783192537e-01
5.703612828095673493e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.415627840133368565e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.532087424576185963e+00,1.946801411492805889e-01
5.753347783051987463e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.160906354700935311e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.544585150775990456e+00,1.869307013330669398e-01
