x_rollout_m,y_rollout_m,psi_rollout_rad,v_rollout_mps,psi_err_rad,xy_err_m,v_err_mps
5.579760566434989,-4.519390762955629,1.1981035100381596,3.8460035364555636,-0.004267810308887121,0.022360858973736353,0.0
5.5977028734055185,-4.472730949877128,1.2092824366997514,3.7936546975225562,0.0014366672705485861,0.022078593869953096,0.0
5.615119448545337,-4.425872366415383,1.2205899589628837,3.740573315100402,-0.007635546326089315,0.02188470032058425,0.0
5.632002044773068,-4.378818766445787,1.2320258572561924,3.686727747915144,-0.013182350352788141,0.022478718088872113,0.0
5.648340622040583,-4.331573520791254,1.2436659429557346,3.6320840090578477,-0.003151196717559479,0.022715280630548153,0.0
5.664119811974211,-4.284138536059924,1.2556580455381847,3.576605515074312,0.0029148282959488014,0.022679310685480153,0.0
5.679316507536621,-4.236513769695532,1.2681759487510966,3.5202527994543575,0.005625998244166652,0.022411542922735884,0.0
5.6939000144699605,-4.188697708521056,1.2813564658563468,3.46298318414521,-0.00220438094813602,0.022402554390322762,0.0
5.707834598477451,-4.14068856715868,1.2952628238360213,3.4047504013185392,-0.009617619913902864,0.022888017668783255,0.0
5.72108273304876,-4.092485528819648,1.3098944769953325,3.345504155861267,-0.00806373177046682,0.023233873171464775,0.0
5.733607213709229,-4.044089465090095,1.3252270400093857,3.2851896168244634,-0.004806098961959382,0.02364121024134417,0.0
5.745371372657443,-3.995503030369324,1.3412525116676148,3.223746823200842,0.0005147681314658925,0.023857395742924732,0.0
5.75633795588493,-3.9467304331639212,1.3579942828395017,3.1611099857018226,0.0013644663085892184,0.023518101064032876,0.0
5.766468153944113,-3.8977773338609487,1.3754852058817957,3.097206661382161,-0.008053250555748459,0.023637961987969615,0.0
5.775722208246271,-3.8486511315668825,1.3937249470964765,3.04047155383681,-0.011071299363066167,0.024187972220612104,0.0
5.784061782914382,-3.7993615033350117,1.4126517453308018,2.9957783237317654,-0.004832231538409282,0.024464069569123587,0.0
5.791452953915792,-3.749920811617798,1.432147483943655,2.963483635988972,-0.0014386119765452676,0.024565033990457515,0.0
5.797868303982468,-3.70034409143845,1.4520704490660712,2.94042116029377,-0.00796531791957511,0.02424017286302243,0.0
5.803286932258938,-3.6506485811374887,1.4723071616114145,2.919826861920428,-0.013176319916595958,0.024743271250740783,0.0
5.807691711190961,-3.6008529913072267,1.4928303504976765,2.893098926868615,-0.009553318294224233,0.025085779912362268,0.0
