x_m,y_m,psi_rad,v_mps
3.8733498679649925,-6.813178620491842,0.675699207099033,3.705654061163694
3.9121565245547854,-6.7816318255112495,0.6838788841204831,3.7221549826054496
3.951145261832421,-6.7497678276054724,0.6910376123015235,3.7209994987114077
3.9897243352111507,-6.717476884469175,0.7113771580119181,3.7345727221613925
4.02732154320366,-6.68410950306116,0.7293469480980455,3.7678890563693677
4.064478116549408,-6.650666279245035,0.7366775476027804,3.8009133724809003
4.1016152755537405,-6.616723940061239,0.7491113970380526,3.833653217115526
4.137900742110222,-6.582387787046023,0.7600194601777156,3.866115817341264
4.17426362028516,-6.547672523778908,0.7706524077457371,3.8983080993031325
4.2097839710548906,-6.51259384645667,0.7824446640324176,3.930236705478245
4.245120561625662,-6.47723290295848,0.7890849459183914,3.961908010679271
4.28038842263115,-6.441466859522745,0.8005453507124101,3.9933281369154563
4.314830328004081,-6.405378676250841,0.8093804068019443,4.0
4.349431281518163,-6.369030357525667,0.8137102539157521,4.0
4.383630489980291,-6.332568148001603,0.8219866044873375,4.0
4.417594623764046,-6.295687201466609,0.8295768086191484,4.0
4.4729388490875746,-6.2349983914903575,0.8342393213536713,4.0
4.5063482365522285,-6.197811123567812,0.8449219883837438,4.0
4.517916148876671,-6.184320600803257,0.854326652746924,4.0
4.550848782293172,-6.146710476019266,0.8546216863920247,4.0
4.583556037571146,-6.108900409349095,0.8649312287591168,4.0
4.615921862531354,-6.070366270306492,0.8735860629219917,4.0
4.647936979578896,-6.032030454520869,0.8805681126125791,4.0
4.679551943672374,-5.993306137377805,0.8928917742806362,4.0
4.710413394573616,-5.954439423221273,0.8981380436940154,4.0
4.741559651562792,-5.915464714680184,0.8995752637833353,4.0
4.772441670691838,-5.87634212740298,0.9093653289708189,4.0
4.802999504094916,-5.836533804617606,0.9183706710783915,4.0
4.833259507601095,-5.79674168654797,0.9217205882784182,4.0
4.863314264488341,-5.757041221772876,0.9263431242118735,4.0
4.8930587479204295,-5.717167317006007,0.9366969895388068,4.0
4.922464690490944,-5.676609555346299,0.9447067788105541,4.0
4.951536650084449,-5.636300950383076,0.9491648368889825,4.0
4.980519790680588,-5.595569444459563,0.955282053013783,4.0
5.009067096039772,-5.55494657881079,0.9650117334793555,4.0
5.037264822665383,-5.51364640474873,0.9732835201016418,4.0
5.065107691099705,-5.472593487099166,0.9817207815569723,4.0
5.0925845948049915,-5.430859340042769,0.9920200891029809,4.0
5.11978431177932,-5.388915983504299,1.0008637480669262,4.0
5.146296466759474,-5.347048919749584,1.0207199636938589,4.0
5.171668161002726,-5.304305776526259,1.0367471707042573,4.0
5.197032929201075,-5.261254018508124,1.0401745391320754,4.0
5.22202904958589,-5.218475919617341,1.0484987745649066,4.0
5.246655750189101,-5.175045906272575,1.058371613441803,4.0
5.271017299738594,-5.1313928817832135,1.064231979476046,4.0
5.294925771056545,-5.088050440289356,1.0748684516739433,4.0
5.318307607038774,-5.043984437891624,1.089072477783935,4.0
5.341152058475692,-4.999630502194141,1.0984303596578497,4.0
5.363710590455811,-4.955123797588381,1.0971955915036808,4.0
5.386559076219967,-4.911032142970232,1.1024276430898412,4.0
5.4086208477751505,-4.866353497865116,1.1188797388175171,4.0
5.430081101496231,-4.821373848015668,1.1322404963930854,4.0
5.4509491937054735,-4.7761045243159135,1.1412320526757949,4.0
5.4716611340974,-4.730606331278819,1.1447584070092978,4.0
5.492285212087477,-4.6850227746272335,1.1575634563306516,4.0
5.511765174307352,-4.6391448691007895,1.1740113856968644,3.9989404743769232
5.530813018316345,-4.593072854053376,1.1789996495840063,3.9486197182327127
5.549905383311948,-4.546830725960991,1.1893238831439246,3.8976493481100176
5.567996160060441,-4.5003748023777925,1.202371320347047,3.8460035364555636
5.585654199675277,-4.454229766979364,1.2078457694292029,3.7936546975225562
5.6032804534502,-4.407466435217557,1.228225505288973,3.740573315100402
5.619117090915911,-4.360399463228294,1.2452082076089803,3.686727747915144
5.635143945591963,-4.3130848295224,1.246817139673294,3.6320840090578477
5.6509193371589586,-4.265696773730352,1.2527432172422361,3.576605515074312
5.666378253735504,-4.218214074486171,1.2625499505069302,3.5202527994543575
5.681342343762839,-4.170145637218291,1.2835608468044828,3.46298318414521
5.694846911920878,-4.121842311543445,1.304880443749924,3.4047504013185392
5.707659441511703,-4.073521665635717,1.3179582087657993,3.345504155861267
5.719915113694645,-4.024816862285438,1.3300331389713451,3.2851896168244634
5.731597832112881,-3.976023171219376,1.3407377435361492,3.223746823200842
5.742688884936072,-3.927578306914047,1.3566298165309125,3.1611099857018226
5.752813157172624,-3.878482404213103,1.3835384564375441,3.097206661382161
5.76132688405368,-3.8292132139434507,1.4047962464595427,3.04047155383681
5.769343163705457,-3.779820445316941,1.4174839768692113,2.9957783237317654
5.776603377720288,-3.730352189239965,1.4335860959202,2.963483635988972
5.782955793380875,-3.681233806040618,1.4600357669856463,2.94042116029377
5.7875953669022095,-3.631517343622805,1.4854834815280107,2.919826861920428
5.7914661592163075,-3.5817211378442377,1.5023836687919006,2.893098926868615
5.79442145739424,-3.531894876061627,1.520695980775122,2.85317607640775
5.796463644593143,-3.4820550922012337,1.53895747282749,2.79741644340975
5.797596215022878,-3.4322152583397654,1.5572489574826054,2.7282158209753025
5.797813881117557,-3.3823933874994756,1.5817955650127433,2.653909253803943
5.7964985104896805,-3.332421050491007,1.6151014405022213,2.5815622018739237
5.793393831185374,-3.282694795579586,1.6397906192257787,2.5177647295282224
5.78966213321489,-3.2334921963151646,1.6613100233169402,2.465249539838352
5.784432561310515,-3.183960742921015,1.6966074334639412,2.4236626690321827
5.777159223671013,-3.134638661076952,1.7291558757792098,2.390181250833074
5.768722119617927,-3.085584015945977,1.7612221477689762,2.3601052462301846
5.758348457614728,-3.037052932237822,1.7888328725679163,2.328080706405533
5.74713714215749,-2.9881607197326985,1.8159808214207356,2.2899929156028187
5.73398894783487,-2.93970006022431,1.8556332625865173,2.244626915866671
5.7189323237732115,-2.8918323112567914,1.886881473049228,2.194295653178248
5.7028550707203145,-2.844504050821374,1.9178814639421518,2.144190679005109
5.68490393570797,-2.7977607480420836,1.9568503269530888,2.1005578499622666
5.665171533577848,-2.751790132041556,2.003930523666673,2.068324451847087
5.642850066077619,-2.706817715771226,2.049873182743776,2.049321237698544
5.6190075501523085,-2.6629171997056478,2.0941759573841927,2.041743654795475
5.592832894392428,-2.620141572458501,2.137174933674275,2.0406902744815296
5.565353844654807,-2.5785389333464397,2.1789354806118215,2.039589875970322
5.535750810894826,-2.5381450638691603,2.2130790478647246,2.0325179228108974
5.5057148565523555,-2.4988181112041854,2.2485177113940598,2.0166085144557697
5.473374554032863,-2.4606493673585197,2.2915612546069144,1.9929353690453329
5.439922701096931,-2.423920005523954,2.334770160640428,1.9652119461867457
5.404468701232844,-2.388725878620474,2.384970306853702,1.9374520605278707
5.367297728875471,-2.35535889975156,2.434731255592323,1.9121097098487407
5.328529841660094,-2.323867564693911,2.4787295324943104,1.8894235071053034
5.288891406650852,-2.294146861905973,2.5245850961306737,1.8678641088082315
5.247466398494817,-2.266361074231514,2.5770221796206787,1.845132987892575
5.204640743249148,-2.2407879808945026,2.629091753722481,1.8192157446191222
5.160550952071017,-2.2174583843463473,2.6772661238806217,1.7892535228252224
5.115814248371224,-2.1962993251622986,2.7258847210709876,1.7559431827484506
5.070047841380459,-2.177507203280417,2.7819791627407247,1.7212241459582402
5.022857698414769,-2.161351227598325,2.8402439332475082,1.6874768045977455
4.975219240011242,-2.1480330851878473,2.903232319443407,1.6567388617164842
4.926334746918246,-2.1378981253519584,2.969133676805128,1.6302297132434576
4.876853389961774,-2.1308988037319114,3.0332535775766254,1.6082461952673046
4.827443001310374,-2.1271421698844386,3.1000070325244615,1.5904044466831226
4.777385663827584,-2.1267599904514904,-3.1152682174578064,1.5761225392955038
4.7274039778753965,-2.1297762492468757,-3.04682891788677,1.5651207730278225
4.677983398425774,-2.1362080190247865,-2.9766893285823417,1.5576647704546105
4.629231801756309,-2.146113523754894,-2.907113881281212,1.5544632644559309
4.58078771657108,-2.159425410675972,-2.836098984295739,1.5564298493037978
4.533908702487256,-2.1761751796588227,-2.7615996028210557,1.5644833934901077
4.488365673995954,-2.1963392055026723,-2.690486144734716,1.5793366150109809
4.443989758214029,-2.2197337596091256,-2.6236280945989736,1.6013263480392799
4.401110126038057,-2.246062849173727,-2.559961801420628,1.6304763872280352
4.359952817645669,-2.274988202026712,-2.492375870803444,1.6666762983614793
4.321299282063617,-2.306636828554107,-2.424831903930621,1.7096534243621742
4.284611890870701,-2.3406367505033385,-2.375785599520726,1.7587970826501365
4.248708228934964,-2.376437904954739,-2.3250737303077416,1.813086223635012
4.21563999003913,-2.4140409342602704,-2.266845438626604,1.8710720741921631
4.184263834271201,-2.4535653806920177,-2.2203795870128515,1.9310223491936378
4.154657509638174,-2.4943288928171143,-2.1795211109793904,1.9917371646130893
4.126667782759886,-2.5361969443261585,-2.1356406020721863,2.053526590258105
4.100902125301763,-2.57915422289113,-2.1027534860454953,2.113510345584608
4.075629591127379,-2.622915610681502,-2.0677176500468404,2.171838047573819
4.05296614429136,-2.6675461599815566,-2.0194841851374212,2.2286397261301225
4.032215887725982,-2.7130907196908316,-1.9851578209627687,2.2840292364331587
