s_m,x_m,y_m,psi_unwrapped_rad,psi_rad,curvature_1pm,v_ref_mps,a_ref_mps2,yaw_rate_ref_radps,delta_ref_rad,dt_s,t_s,ey_ref_m,epsi_ref_rad,w_tr_right_m,w_tr_left_m,x_rollout_m,y_rollout_m,psi_rollout_unwrapped_rad,v_rollout_mps,psi_rollout_rad,psi_err_rad,xy_err_m,v_err_mps
20.0,-3.44033695359995,-4.437310795719056,3.4341022048406935,-2.849083102338893,0.025922473011616275,4.0143112829432415,2.5000000000000044,0.10406087589232288,0.008554207437875445,0.012407500046119657,6.623103744115824,0.0,0.0,0.813686023161754,0.813686023161754,-3.3809094463182716,-4.300842136581208,3.418048573150383,4.0143112829432415,-2.8651367340292033,-0.016053631690310155,0.1488466443981728,0.0
20.05,-3.488211984106119,-4.451735549437147,3.436258403050557,-2.8469269041290293,0.02825672721244639,4.045330033058541,2.4999999999999796,0.11430778722845192,0.009324449731486968,0.012313083128640047,6.635511244161943,0.0,0.0,0.7814319817946292,0.7814319817946292,-3.429002029859262,-4.314520698580226,3.4193446968009638,4.045330033058541,-2.863840610378622,-0.016913706249592764,0.14944475225849188,0.0
20.1,-3.5360944912568364,-4.466132855281402,3.431795075590799,-2.8513902315887876,0.008637532242743306,4.0761127408801405,2.499999999999999,0.03520755522440901,0.0028503779206351366,0.012220789401484926,6.647824327290583,0.0,0.0,0.7674295081968004,0.7674295081968004,-3.4770760413181545,-4.328264388273637,3.420757533161586,4.0761127408801405,-2.862427774018,-0.011037542429212621,0.14996963568748137,0.0
20.150000000000002,-3.583892387893383,-4.480803815351772,3.448417565507341,-2.8347677416722448,-0.023652821702875356,4.106664714383853,-1.5703868288870082,-0.09713420828281082,-0.0078052726530810695,0.01220380640021518,6.660045116692068,0.0,0.0,0.7369463947687774,0.7369463947687774,-3.5251373593720854,-4.3420524145305235,3.421189409773723,4.106664714383853,-2.8619958974058637,-0.02722815573361892,0.15067881273223907,0.0
20.200000000000003,-3.6315622345607133,-4.495891114959036,3.4441127289998557,-2.8390725781797306,-0.06815495889719178,4.087500017550668,-4.000000000000033,-0.27858339568843643,-0.022487345197100304,0.012306520037895684,6.672248923092283,0.0,0.0,0.6892700651110358,0.6892700651110358,-3.573203847392211,-4.355822397755866,3.4200067686885793,4.087500017550668,-2.863178538491007,-0.02410596031127632,0.15173973405753166,0.0
20.25,-3.679334899538641,-4.510649256767825,3.4389009275092675,-2.8442843796703183,-0.06657646840314184,4.038273937399085,-4.000000000000015,-0.26885401719648133,-0.02196670065010701,0.012458397853654055,6.684555443130179,0.0,0.0,0.6910732956372289,0.6910732956372289,-3.6213017930987412,-4.369482017055172,3.41659902074372,4.038273937399085,-2.866586286435867,-0.02230190676554855,0.15263037381581115,0.0
20.3,-3.7272267565531805,-4.525013157445121,3.4261567299313223,-2.857028577248264,-0.10513434970756871,3.9884403459844684,-4.000000000000001,-0.41932208212250743,-0.03468042496039487,0.012616041520580377,6.697013840983833,0.0,0.0,0.6651660109497882,0.6651660109497882,-3.6694454764412097,-4.382979551851457,3.4132701973235626,3.9884403459844684,-2.8699151098560236,-0.012886532607759627,0.15333695395864205,0.0
20.35,-3.7751853382414846,-4.539154827531315,3.434802537147653,-2.8483827700319333,-0.09787577582796236,3.937976179902147,-4.0000000000000115,-0.3854324737999581,-0.03228778132963171,0.012779825365524985,6.709629882504413,0.0,0.0,0.6123970919233608,0.6123970919233608,-3.7176466245879043,-4.3962702839690735,3.4080134798381843,3.937976179902147,-2.8751718273414024,-0.026789057309469122,0.15403472451982675,0.0
20.400000000000002,-3.8230957080290344,-4.553455087017971,3.4220329803964757,-2.8611523267831105,-0.1597368868005046,3.886856878440047,-3.9999999999999996,-0.6208744172011404,-0.052664429562146085,0.012950158648038614,6.7224097078699385,0.0,0.0,0.6107727156735644,0.6107727156735644,-3.7659146128981065,-4.409316214938846,3.4031196910467862,3.886856878440047,-2.8800656161328,-0.0189132893496895,0.15506673429402795,0.0
20.450000000000003,-3.8711504654551105,-4.567270079139724,3.428823907095867,-2.85436140008372,-0.13590774497590535,3.8350562438478923,-3.9999999999999973,-0.5212138459571328,-0.04481952071485663,0.013127489866980988,6.735359866517977,0.0,0.0,0.5934057936992818,0.5934057936992818,-3.81426553926713,-4.422050995234452,3.395132846706761,3.8350562438478923,-2.8880524604728253,-0.03369106038910541,0.1559630634403494,0.0
20.5,-3.919191972442638,-4.581117944535144,3.4023672906675397,-2.8808180165120465,-0.1706784921444262,3.7825462843799684,-3.9999999999999933,-0.645599296284475,-0.05626445520917579,0.013312311734390648,6.748487356384958,0.0,0.0,0.5481363980891735,0.5481363980891735,-3.862709303901129,-4.434428072731937,3.388337459457966,3.7825462843799684,-2.8948478477216204,-0.014029831209573906,0.15718845484071417,0.0
20.55,-3.9676620048803932,-4.593399841682347,3.390224202940375,-2.8929611042392107,-0.17968056919021116,3.729297037442406,-3.999999999999987,-0.6700822143670198,-0.05922524380037837,0.013505166942352863,6.761799668119348,0.0,0.0,0.560929290942719,0.560929290942719,-3.9112464567914937,-4.446433472188358,3.3798035348507445,3.729297037442406,-2.903381772328842,-0.01042066808963149,0.15742245020458379,0.0
20.6,-4.016129325277161,-4.605681999752123,3.3798964528303714,-2.9032888543492152,-0.18825547781180646,3.6752763696729946,-4.000000000000005,-0.691890909063231,-0.06204457077592084,0.013706654876760574,6.775304835061701,0.0,0.0,0.5704021647436011,0.5704021647436011,-3.959886885502707,-4.458013276970437,3.370819506391234,3.6752763696729946,-2.9123658007883524,-0.009076946439137146,0.1580166564630367,0.0
20.650000000000002,-4.0648372120792375,-4.61697697564629,3.3659144671302745,-2.917270840049312,-0.2151735323815504,3.6204497501659523,-3.9999999999999827,-0.7790249615531096,-0.07088828512455947,0.013917439467388609,6.789011489938462,0.0,0.0,0.5791424688393468,0.5791424688393468,-4.008631754647493,-4.469145180342503,3.3614067325006434,3.6204497501659523,-2.9217785746789424,-0.004507734629630278,0.15815591404640073,0.0
20.700000000000003,-4.113583124292233,-4.628105007840433,3.363398806935572,-2.9197865002440144,-0.24397104765816008,3.564779992296398,-4.000000000000008,-0.8697031093914,-0.0803371647389027,0.01413825840881752,6.802928929405851,0.0,0.0,0.5396106092517579,0.5396106092517579,-4.057486360751517,-4.479784886479842,3.3506480558815657,3.564779992296398,-2.9325372512980206,-0.012750751054006138,0.15857397415768906,0.0
20.75,-4.162398419374235,-4.638924209897029,3.35781165327807,-2.9253736539015165,-0.2603848439589065,3.508226958661128,-4.000000000000009,-0.9134891292034069,-0.08571645125546867,0.014369934044438948,6.8170671878146685,0.0,0.0,0.5482740407447241,0.5482740407447241,-4.106459807330299,-4.4898631069294295,3.3384495034986577,3.508226958661128,-2.9447358036809286,-0.019362149779412086,0.15921162248818188,0.0
20.8,-4.211298300784688,-4.649357489467491,3.3390742407161507,-2.944111066463435,-0.2700873030247812,3.450747222483372,-4.000000000000014,-0.9320030107407885,-0.08889391712338608,0.014613386280103283,6.831437121859107,0.0,0.0,0.5778413371245213,0.5778413371245213,-4.15555639049414,-4.499323033294746,3.3254302613007125,3.450747222483372,-2.9577550458788737,-0.0136439794154386,0.1600546737895859,0.0
20.85,-4.260465587778685,-4.658440911341139,3.316152932518169,-2.967032374661417,-0.293455890194513,3.3922936773629586,-3.99999999999998,-0.9954885608917652,-0.09653941028866822,0.014869647990481035,6.846050508139211,0.0,0.0,0.6069255525399325,0.6069255525399325,-4.2047740818979165,-4.508131032902555,3.3119258961494733,3.3922936773629586,-2.971259411030113,-0.0042270363686958135,0.16029536295067814,0.0
20.900000000000002,-4.309736508798719,-4.666952199145513,3.3049054065676615,-2.978279900611925,-0.3129768565560768,3.3328150854010348,-4.0000000000000195,-1.0430939889114885,-0.1029174492658921,0.015139883507570598,6.8609201561296915,0.0,0.0,0.6391036194015655,0.6391036194015655,-4.254110909233624,-4.5162447628136375,3.2972531016397477,3.3328150854010348,-2.9859322055398385,-0.007652304927913356,0.16064538179699553,0.0
20.950000000000003,-4.359124120999189,-4.674750215607868,3.299706185977482,-2.9834791212021043,-0.30349491571620596,3.272255551370752,-3.999999999999992,-0.9931129227651535,-0.09982045433048012,0.015425410947707583,6.876060039637262,0.0,0.0,0.6293757024815259,0.6293757024815259,-4.303565011716976,-4.523609593145873,3.281604258811944,3.272255551370752,-3.001581048367642,-0.018101927165537823,0.16102888679498506,0.0
21.0,-4.408479706246917,-4.682759819275248,3.2928384743822514,-2.990346832797335,-0.3276203956459785,3.210553907579922,-4.000000000000012,-1.0518429414440762,-0.10769641677835698,0.015727729356040006,6.89148545058497,0.0,0.0,0.664978152562882,0.664978152562882,-4.353126771997108,-4.530211406572986,3.2664295130261336,3.210553907579922,-3.016755794153452,-0.026408961356117366,0.16228051499808396,0.0
21.05,-4.458052992484354,-4.689262395753859,3.258561628154203,-3.0246236790253835,-0.35326215009883005,3.1476429901557617,-0.9442817425762187,-1.1119431304459348,-0.11605267948349372,0.015922932380611765,6.907213179941009,0.0,0.0,0.6889805725937458,0.6889805725937458,-4.402786442957422,-4.5360304418500075,3.2500484932438347,3.1476429901557617,-3.0331368139357515,-0.008513134910367981,0.16289390164706902,0.0
21.1,-4.507738709378916,-4.694869078850198,3.247188030050012,-3.0359972771295745,-0.3566614290234578,3.1326072558204743,-2.3743967614493435,-1.117280180430183,-0.11715925787061555,0.016058879923948433,6.923136112321621,0.0,0.0,0.6817930364100732,0.6817930364100732,-4.452537876405233,-4.541003355825631,3.232385385738893,3.1326072558204743,-3.050799921440693,-0.014802644311118662,0.16346801730877275,0.0
21.150000000000002,-4.557510631014495,-4.699635294293665,3.2269415952406035,-3.0562437119389827,-0.3655051470963647,3.0944771033365472,-1.3584508182187158,-1.1310473088413573,-0.1200368257412587,0.01621553375723833,6.939194992245569,0.0,0.0,0.6613177856940723,0.6613177856940723,-4.502369716881955,-4.5450925390271015,3.21455231428772,3.0944771033365472,-3.0686329928918656,-0.012389280952882942,0.16408529372479705,0.0
21.200000000000003,-4.607368769394696,-4.7034005616502865,3.206989794465604,-3.0761955127139817,-0.37076493247722264,3.0724490982361736,-0.9844370586354751,-1.1391563824472386,-0.12174731032729795,0.016316312434736396,6.955410526002807,0.0,0.0,0.6502577552795742,0.6502577552795742,-4.5522672257592705,-4.548281430324072,3.1962770569329018,3.0724490982361736,-3.086908250246685,-0.010712737532703187,0.16461508136986155,0.0
21.25,-4.657291932169071,-4.706171813245319,3.1871792968281842,-3.0960060103514024,-0.374672171669329,3.0563867156151443,-1.7641607992122588,-1.1451430482008138,-0.12301748354381534,0.01643716106289707,6.971726838437544,0.0,0.0,0.6407847909990403,0.6407847909990403,-4.6022149556965175,-4.550551381302287,3.1777388103090405,3.0563867156151443,-3.1054464968705453,-0.009440486519142866,0.16507935114814976,0.0
21.3,-4.707259614035454,-4.707963649391596,3.1677219474705822,-3.115463359709004,-0.3818841293690063,3.027388920417643,-1.5116845966202526,-1.1561117821350675,-0.1253609109737477,0.01658455315165878,6.988163999500441,0.0,0.0,0.630821129586798,0.630821129586798,-4.652196297534322,-4.551890169304587,3.159005201725574,3.027388920417643,-3.1241801054540126,-0.00871674574500858,0.16550196376651852,0.0
21.35,-4.7572545404792,-4.708716187569567,3.143517216726379,-3.139668090453207,-0.38828854234871374,3.0023183068764507,-1.3395992578755147,-1.1657657990439152,-0.1274407788644212,0.01671613614875996,7.004748552652099,0.0,0.0,0.6209971290354112,0.6209971290354112,-4.702193991368086,-4.552283431510376,3.139910995257124,3.0023183068764507,3.1399109952571234,-0.0036062214692549333,0.165839896396168,0.0
21.400000000000002,-4.807251419253706,-4.708229548473649,3.1265282415023945,3.1265282415023945,-0.37737201655410846,2.979925383297026,-3.9999999999999933,-1.1245404510755732,-0.1238949218088786,0.016972276082594245,7.021464688800859,0.0,0.0,0.611258187433349,0.611258187433349,-4.752189963539083,-4.551714009159269,3.120496568139688,2.979925383297026,3.1204965681396875,-0.006031673362707046,0.16591828697369243,0.0
21.450000000000003,-4.857246130864796,-4.707453915218792,3.119724195511164,3.1197241955111643,-0.4127380251780315,2.912036278966649,2.162722616387971,-1.2019081030274779,-0.1353705450635047,0.017062013538375675,7.038436964883453,0.0,0.0,0.6009074695715454,0.6009074695715454,-4.802165921272574,-4.550187749618289,3.1016279673119826,2.912036278966649,3.101627967311982,-0.018096228199182107,0.16663275887834283,0.0
21.5,-4.907212001589743,-4.705627842564259,3.091224743759541,3.0912247437595415,-0.3889158915821413,2.948936681527212,-4.0000000000000036,-1.1468883387154367,-0.12764445462775423,0.017154853932187616,7.055498978421829,0.0,0.0,0.5997331388175846,0.5997331388175846,-4.852101838584904,-4.547674696717771,3.0809910660530813,2.948936681527212,3.0809910660530813,-0.01023367770646022,0.16729114247090837,0.0
21.55,-4.957114795004461,-4.70250309801975,3.066705769585175,3.066705769585175,-0.42187849576294034,2.8803172657984613,2.499999999999993,-1.21514391541508,-0.13833075923981217,0.017230356566973852,7.072653832354017,0.0,0.0,0.6000985972748953,0.6000985972748953,-4.901977465255112,-4.5441614253596265,3.061545271473974,2.8803172657984613,3.0615452714739746,-0.00516049811120034,0.16766696285402813,0.0
21.6,-5.006923695043153,-4.698140292258711,3.0422379273962443,3.0422379273962443,-0.40405787838131746,2.9233931572158958,-2.5842331653028916,-1.1812200367791161,-0.1325571980994367,0.017234699879358217,7.0898841889209905,0.0,0.0,0.5998933652511957,0.5998933652511957,-4.9517714989438995,-4.539637985636113,3.040451346685827,2.9233931572158958,3.0404513466858276,-0.0017865807104167075,0.16782355597249926,0.0
21.650000000000002,-5.056616101061219,-4.692595907646992,3.0176989122116646,3.0176989122116646,-0.42230727231295495,2.8788546741936165,1.2519762848515308,-1.2157612648441067,-0.1384695624569548,0.017302917462343807,7.107118888800349,0.0,0.0,0.600334279782751,0.600334279782751,-5.001461598979535,-4.534087407090401,3.0202484527667615,2.8788546741936165,3.0202484527667615,0.0025495405550968187,0.16783016370300458,0.0
21.700000000000003,-5.106154006896975,-4.685821054484773,2.9981773944535046,2.9981773944535046,-0.41602272966780224,2.9005175165152144,-0.6608203373514886,-1.2066812146699342,-0.13643460031920185,0.017272287311179916,7.124421806262693,0.0,0.0,0.598656686875943,0.598656686875943,-5.051026355754416,-4.5275115421995205,2.9991330891511137,2.9005175165152144,2.9991330891511137,0.000955694697609033,0.16763340836626245,0.0
21.75,-5.155630570802221,-4.678598905554585,2.9913090205820816,2.991309020582081,-0.4193163551747941,2.8891036377874086,2.499999999999994,-1.2114484071192546,-0.13750123341521994,0.0171787241027332,7.141694093573873,0.0,0.0,0.6052554298626335,0.6052554298626335,-5.100442445906451,-4.519898402756579,2.9783319526677237,2.8891036377874086,2.978331952667723,-0.012977067914357931,0.16802255419392717,0.0
21.8,-5.2049556693977905,-4.670412788191,2.961677347787107,2.9616773477871075,-0.4059968825309462,2.9320504480442415,-3.312892746422578,-1.190403341329426,-0.1331858389450044,0.017220443365794206,7.158872817676606,0.0,0.0,0.5626898691847837,0.5626898691847837,-5.149688769365526,-4.511255021108863,2.957366134908984,2.9320504480442415,2.957366134908984,-0.004311212878123527,0.16848034028262182,0.0
21.85,-5.254015509034418,-4.660766612428963,2.9374177547277895,2.9374177547277895,-0.4234401690967954,2.875000966127521,-0.5503148326558183,-1.2173908952504877,-0.13883627708784105,0.01742034251557298,7.1760932610424,0.0,0.0,0.5527088875359056,0.5527088875359056,-5.198746342131936,-4.501597449121461,2.9370662907824365,2.875000966127521,2.937066290782436,-0.0003514639453534585,0.16849184953019147,0.0
21.900000000000002,-5.3029556585877025,-4.6505213540791015,2.9306847900941784,2.930684790094178,-0.42627827388980405,2.8654142932512565,-1.8490215747378644,-1.2214638589063185,-0.13975479624571688,0.017548846010191934,7.193513603557973,0.0,0.0,0.5659533571762989,0.5659533571762989,-5.24759305053869,-4.490924788109728,2.9158942823275966,2.8654142932512565,2.9158942823275966,-0.014790507766581307,0.1689262627278692,0.0
21.950000000000003,-5.351700421125399,-4.639388968579809,2.9013526701096595,2.9013526701096595,-0.43609919951983545,2.832966098366659,2.5000000000000178,-1.2354542477645314,-0.1429313825038725,0.017514002262345993,7.211062449568165,0.0,0.0,0.5803730433255697,0.5803730433255697,-5.296202023881571,-4.479216967347544,2.8945803686331066,2.832966098366659,2.8945803686331066,-0.006772301476552833,0.16951443028657534,0.0
22.0,-5.400072304016421,-4.626738174623172,2.8744552442891105,2.874455244289111,-0.4085389651083696,2.8767511040225244,-0.9356076324639727,-1.175264918911722,-0.13400984223370924,0.01743012213088945,7.228576451830511,0.0,0.0,0.5570640899525812,0.5570640899525812,-5.344547263575541,-4.4664639778282815,2.8727754086571147,2.8767511040225244,2.8727754086571142,-0.0016798356319966956,0.16961971664346304,0.0
22.05,-5.4482974616154305,-4.613529690226432,2.873128002227512,2.873128002227512,-0.427761153725849,2.860443348722085,1.6779354399887214,-1.2235865470167901,-0.14023461853022268,0.017391099165899048,7.246006573961401,0.0,0.0,0.5362260764101703,0.5362260764101703,-5.3926125705570165,-4.452693017935303,2.852348460401696,2.860443348722085,2.8523484604016964,-0.02077954182581543,0.17020353182549275,0.0
22.1,-5.49633870320531,-4.599675248242558,2.845377309295613,2.845377309295613,-0.41916520590492773,2.8896244903529054,2.028672307990277,-1.2112300444866975,-0.137452290943105,0.017199445227428244,7.2633976731273,0.0,0.0,0.569353511378708,0.569353511378708,-5.4403793972733645,-4.437920240168917,2.8309604027154034,2.8896244903529054,2.8309604027154034,-0.014416906580209776,0.17116111286530192,0.0
22.150000000000002,-5.543931979311703,-4.584350998711071,2.817089510672114,2.8170895106721137,-0.4092228577696323,2.9245165285985846,-0.44014831435424057,-1.1967790114276373,-0.13423149140114274,0.017118895959186222,7.280597118354728,0.0,0.0,0.5669980981159807,0.5669980981159807,-5.487822790360703,-4.4221394626025585,2.810002142420157,2.9245165285985846,2.8100021424201564,-0.007087368251957216,0.17164155537463013,0.0
22.200000000000003,-5.591254350574038,-4.568203608022762,2.810069717426237,2.810069717426237,-0.41133971478911824,2.916981675398543,0.10837366969464171,-1.199870410403521,-0.1349174792005314,0.01713555134655253,7.297716014313914,0.0,0.0,0.5557125134357764,0.5557125134357764,-5.534929258374536,-4.405379586345717,2.7895409995316753,2.916981675398543,2.789540999531676,-0.020528717894561233,0.17229096913758846,0.0
22.25,-5.6383589784314445,-4.551440164644443,2.7858118230168842,2.785811823016884,-0.4108164708275319,2.91883871798021,2.0542737709885417,-1.1991070210353876,-0.13474792884205372,0.01702806537663192,7.314851565660466,0.0,0.0,0.5833630476593342,0.5833630476593342,-5.581682017380995,-4.387656962340221,2.7689740137922194,2.91883871798021,2.768974013792219,-0.016837809224664824,0.1733124786936593,0.0
22.3,-5.6849917418582265,-4.533399438354414,2.760141965296607,2.760141965296607,-0.4011439783319062,2.953819026054103,1.8144907450981473,-1.1849067153838193,-0.1316122900345534,0.016840136000972984,7.331879631037098,0.0,0.0,0.5791455365761234,0.5791455365761234,-5.628060659659624,-4.368977196879006,2.748433190250843,2.953819026054103,2.748433190250843,-0.011708775045764064,0.17399948739034143,0.0
22.35,-5.731180133976935,-4.514250326624254,2.736977651331044,2.7369776513310438,-0.3929716056813194,2.9843752969740627,-2.8633658027503053,-1.1727747524075618,-0.12896092876593496,0.016890790331232645,7.348719767038071,0.0,0.0,0.5773835385944893,0.5773835385944893,-5.674050630011635,-4.349359887799157,2.728375991334248,2.9843752969740627,2.7283759913342482,-0.008601659996795519,0.17450683951998697,0.0
22.400000000000002,-5.776858424259181,-4.493917496043891,2.7071978697005807,2.7071978697005807,-0.4060249775936387,2.9360107855581856,2.5000000000000115,-1.192093713420944,-0.13319494681479452,0.016908194426844426,7.365610557369304,0.0,0.0,0.5708411294586943,0.5708411294586943,-5.7196421335705825,-4.328833456823538,2.708727411050182,2.9360107855581856,2.708727411050182,0.00152954134960126,0.17471818430108937,0.0
22.450000000000003,-5.822061946173826,-4.47254701015208,2.699844490524338,2.699844490524338,-0.3903721077074319,2.978281271625297,2.499999999999998,-1.1626379373499376,-0.128117189987347,0.016671553027120128,7.382518751796148,0.0,0.0,0.5785903425430952,0.5785903425430952,-5.764814506501244,-4.307400518195001,2.6884261621705,2.978281271625297,2.6884261621705,-0.01141832835383827,0.1747873941529977,0.0
22.5,-5.867230478422651,-4.451103750701369,2.690114784127745,2.6901147841277453,-0.3758882588682553,3.019960154193097,2.499999999999995,-1.135167564211151,-0.12341273042973314,0.01644457783844938,7.399190304823268,0.0,0.0,0.5491942797566854,0.5491942797566854,-5.809551284487691,-4.285072479256744,2.668907556785128,3.019960154193097,2.668907556785128,-0.021207227342617152,0.17576482159552165,0.0
22.55,-5.91189971043373,-4.428639637399247,2.662889029745866,2.662889029745866,-0.36600498649718977,3.0610715987892205,2.499999999999993,-1.1203674691817798,-0.12019940425226595,0.016226628182087355,7.415634882661717,0.0,0.0,0.5777056245125548,0.5777056245125548,-5.853852204252422,-4.2618915621880875,2.6501131438417156,3.0610715987892205,2.6501131438417156,-0.012775885904150464,0.17656283176392296,0.0
22.6,-5.956039458127529,-4.405150307513308,2.642107112448696,2.642107112448696,-0.3590922810604937,3.101638169244439,2.500000000000006,-1.113774325218279,-0.11795040451706076,0.016017121298751706,7.431861510843804,0.0,0.0,0.5545570404333047,0.5545570404333047,-5.8977156184095465,-4.23789299711057,2.631812894516856,3.101638169244439,2.631812894516856,-0.010294217931839711,0.1771346328717423,0.0
22.650000000000002,-5.9996654074582745,-4.380720433912438,2.61973316674166,2.6197331667416606,-0.34173359027122924,3.141680972491318,2.5000000000000018,-1.073617918216265,-0.11229763855266595,0.015815525785471417,7.447878632142556,0.0,0.0,0.5644902302191676,0.5644902302191676,-5.941136840071192,-4.213103274491808,2.6138582804638313,3.141680972491318,2.6138582804638313,-0.005874886277829283,0.17754184107591353,0.0
22.700000000000003,-6.042717706000949,-4.355295332009849,2.597983145365607,2.597983145365607,-0.3428772159470367,3.1812197869549967,2.4999999999999947,-1.0907677838667544,-0.11267028006418392,0.015621355919147673,7.463694157928027,0.0,0.0,0.5512735758909787,0.5512735758909787,-5.984117142045968,-4.187556595321315,2.59677160095027,3.1812197869549967,2.5967716009502695,-0.001211544415337329,0.17768035873924604,0.0
22.75,-6.0853536918781765,-4.329174673027062,2.5861480884383794,2.58614808843838,-0.31376003117429824,3.220273176752866,2.499999999999992,-1.0103930123277356,-0.10317316230450294,0.015434166728630721,7.479315513847175,0.0,0.0,0.5543224046144303,0.5543224046144303,-6.026653928573973,-4.161278076362231,2.579627740152918,3.220273176752866,2.579627740152918,-0.0065203482854618855,0.1778621077790391,0.0
22.8,-6.127590572037076,-4.302416189252723,2.566022786800486,2.5660227868004863,-0.29920817538742384,3.2588585935744425,2.4999999999999987,-0.9750771336290351,-0.09841968318515372,0.01525354970138829,7.494749680575806,0.0,0.0,0.5757742230600454,0.5757742230600454,-6.068753700629388,-4.134304794804995,2.563939738594203,3.2588585935744425,2.563939738594203,-0.0020830482062832445,0.1781101299202384,0.0
22.85,-6.169215365631765,-4.274714214541042,2.542879039397199,2.5428790393971994,-0.29746136231193954,3.296992467827913,2.500000000000015,-0.9807278710122945,-0.0978487684738735,0.0150791290303915,7.510003230277194,0.0,0.0,0.5486254840049356,0.5486254840049356,-6.110435240416814,-4.106689534315095,2.548979329824832,3.296992467827913,2.5489793298248316,0.00610029042763216,0.1780095398716519,0.0
22.900000000000002,-6.2103101301760715,-4.246231791224787,2.5311245505393383,2.5311245505393387,-0.26886614336331827,3.334690290403892,2.5000000000000067,-0.8965853176919983,-0.08849409625099217,0.014910558322677186,7.525082359307586,0.0,0.0,0.579103667481899,0.579103667481899,-6.151700233168709,-4.078455613455792,2.534106261709235,3.334690290403892,2.534106261709235,0.0029817111698964283,0.17771878306466943,0.0
